# HEGEL:: NS_NLTE fluid model solution file
# SI UNITS used: position [m], density [kg/m^3], number density [1/m^3], velocity [m/s], pressure [Pa], energy [J/kg], power [W/m^3], heat-flux [W/m^2], electric field [V/m], magnetic field [T]
# x  X_em  X_N  X_O  X_C  X_N2  X_NO  X_O2  X_CO  X_CO2  X_CN  X_C2  X_C3  X_N2p  X_NOp  X_Np  X_O2p  X_Op  X_COp  X_CNp  X_Cp  Th  Tve  rho  p  H  Mf  u  v
  0.42119680E+00   0.79791852E-10   0.35896635E-05   0.50527115E-02   0.83232072E-16   0.78775163E+00   0.48689887E-03   0.20670517E+00   0.52745332E-13   0.12562877E-13   0.31196698E-16   0.51394053E-15   0.98209723E-14   0.39234597E-15   0.73165640E-10   0.57573369E-19   0.66710098E-11   0.38148029E-15   0.99995638E-14   0.10000470E-13   0.38257859E-14   0.34724773E+04   0.34542267E+04   0.23693512E-01   0.23771204E+05   0.41948935E+07   0.15701422E+00  -0.18613995E+03   0.22162702E+04
  0.42134680E+00   0.75950970E-10   0.35290262E-05   0.49581329E-02   0.84555188E-16   0.78779665E+00   0.47183165E-03   0.20676986E+00   0.52676862E-13   0.12527920E-13   0.33357864E-16   0.53906043E-15   0.98266381E-14   0.37602722E-15   0.69623384E-10   0.54163831E-19   0.63723759E-11   0.35710093E-15   0.10000660E-13   0.10001552E-13   0.38647945E-14   0.34733435E+04   0.34532862E+04   0.23681935E-01   0.23764389E+05   0.41948917E+07   0.15829663E+00  -0.18767817E+03   0.22210825E+04
  0.42149680E+00   0.72269388E-10   0.34688420E-05   0.48644009E-02   0.85881765E-16   0.78784114E+00   0.45713716E-03   0.20683385E+00   0.52606511E-13   0.12493191E-13   0.35664944E-16   0.56512605E-15   0.98321727E-14   0.36010175E-15   0.66231899E-10   0.50902140E-19   0.60822702E-11   0.33394831E-15   0.10001757E-13   0.10002636E-13   0.39038190E-14   0.34742191E+04   0.34522705E+04   0.23670220E-01   0.23757505E+05   0.41948899E+07   0.15958167E+00  -0.18922011E+03   0.22258853E+04
  0.42164680E+00   0.68741495E-10   0.34091148E-05   0.47715180E-02   0.87209733E-16   0.78788512E+00   0.44280802E-03   0.20689714E+00   0.52534259E-13   0.12458689E-13   0.38126758E-16   0.59213984E-15   0.98376171E-14   0.34457918E-15   0.62985493E-10   0.47795659E-19   0.58007720E-11   0.31198738E-15   0.10002855E-13   0.10003722E-13   0.39428605E-14   0.34751048E+04   0.34511779E+04   0.23658363E-01   0.23750551E+05   0.41948881E+07   0.16086935E+00  -0.19076580E+03   0.22306784E+04
  0.42179680E+00   0.65361847E-10   0.33498482E-05   0.46794870E-02   0.88537088E-16   0.78792858E+00   0.42883701E-03   0.20695974E+00   0.52460088E-13   0.12424410E-13   0.40752690E-16   0.62010268E-15   0.98428311E-14   0.32946760E-15   0.59878668E-10   0.44836573E-19   0.55279357E-11   0.29118193E-15   0.10003953E-13   0.10004811E-13   0.39819203E-14   0.34760008E+04   0.34500068E+04   0.23646360E-01   0.23743527E+05   0.41948863E+07   0.16215970E+00  -0.19231529E+03   0.22354619E+04
  0.42194680E+00   0.62125161E-10   0.32910459E-05   0.45883109E-02   0.89861671E-16   0.78797153E+00   0.41521700E-03   0.20702165E+00   0.52383986E-13   0.12390352E-13   0.43552755E-16   0.64901408E-15   0.98479419E-14   0.31477369E-15   0.56906113E-10   0.42016039E-19   0.52637912E-11   0.27149483E-15   0.10005053E-13   0.10005901E-13   0.40209998E-14   0.34769077E+04   0.34487559E+04   0.23634208E-01   0.23736432E+05   0.41948843E+07   0.16345272E+00  -0.19386860E+03   0.22402358E+04
  0.42209680E+00   0.59026318E-10   0.32327114E-05   0.44979926E-02   0.91181399E-16   0.78801396E+00   0.40194104E-03   0.20708287E+00   0.52305939E-13   0.12356513E-13   0.46537657E-16   0.67887205E-15   0.98529081E-14   0.30050264E-15   0.54062700E-10   0.39344899E-19   0.50083452E-11   0.25288829E-15   0.10006154E-13   0.10006995E-13   0.40601003E-14   0.34778260E+04   0.34474234E+04   0.23621904E-01   0.23729265E+05   0.41948826E+07   0.16474843E+00  -0.19542579E+03   0.22450001E+04
  0.42224680E+00   0.56060349E-10   0.31748480E-05   0.44085353E-02   0.92494258E-16   0.78805589E+00   0.38900224E-03   0.20714340E+00   0.52225937E-13   0.12322891E-13   0.49718884E-16   0.70967319E-15   0.98577510E-14   0.28665831E-15   0.51343477E-10   0.36807141E-19   0.47615823E-11   0.23532388E-15   0.10007256E-13   0.10008091E-13   0.40992231E-14   0.34787561E+04   0.34460070E+04   0.23609444E-01   0.23722027E+05   0.41948808E+07   0.16604686E+00  -0.19698690E+03   0.22497547E+04
  0.42239680E+00   0.53222440E-10   0.31174590E-05   0.43199422E-02   0.93798162E-16   0.78809731E+00   0.37639390E-03   0.20720324E+00   0.52143972E-13   0.12289482E-13   0.53108800E-16   0.74141271E-15   0.98624649E-14   0.27324322E-15   0.48743665E-10   0.34398082E-19   0.45234659E-11   0.21876289E-15   0.10008360E-13   0.10009190E-13   0.41383697E-14   0.34796984E+04   0.34445048E+04   0.23596825E-01   0.23714717E+05   0.41948790E+07   0.16734801E+00  -0.19855197E+03   0.22544997E+04
  0.42254680E+00   0.50507920E-10   0.30605479E-05   0.42322170E-02   0.95091157E-16   0.78813822E+00   0.36410938E-03   0.20726239E+00   0.52060039E-13   0.12256285E-13   0.56720782E-16   0.77408444E-15   0.98670545E-14   0.26025864E-15   0.46258652E-10   0.32124701E-19   0.42939395E-11   0.20316639E-15   0.10009465E-13   0.10010292E-13   0.41775415E-14   0.34806534E+04   0.34429151E+04   0.23584043E-01   0.23707334E+05   0.41948772E+07   0.16865191E+00  -0.20012105E+03   0.22592350E+04
  0.42269680E+00   0.47912264E-10   0.30041176E-05   0.41453631E-02   0.96371259E-16   0.78817863E+00   0.35214221E-03   0.20732086E+00   0.51974133E-13   0.12223296E-13   0.60569378E-16   0.80768094E-15   0.98715216E-14   0.24770461E-15   0.43883987E-10   0.29968370E-19   0.40729279E-11   0.18849543E-15   0.10010573E-13   0.10011397E-13   0.42167401E-14   0.34816216E+04   0.34412362E+04   0.23571095E-01   0.23699877E+05   0.41948754E+07   0.16995857E+00  -0.20169417E+03   0.22639606E+04
  0.42284680E+00   0.45431084E-10   0.29481711E-05   0.40593841E-02   0.97636492E-16   0.78821854E+00   0.34048598E-03   0.20737864E+00   0.51886251E-13   0.12190514E-13   0.64670531E-16   0.84219341E-15   0.98758689E-14   0.23558006E-15   0.41615374E-10   0.27927486E-19   0.38603383E-11   0.17471120E-15   0.10011684E-13   0.10012506E-13   0.42559670E-14   0.34826033E+04   0.34394667E+04   0.23557978E-01   0.23692347E+05   0.41948736E+07   0.17126800E+00  -0.20327138E+03   0.22686765E+04
  0.42299680E+00   0.43060130E-10   0.28927113E-05   0.39742838E-02   0.98885070E-16   0.78825795E+00   0.32913444E-03   0.20743574E+00   0.51796390E-13   0.12157936E-13   0.69041873E-16   0.87761183E-15   0.98800986E-14   0.22388288E-15   0.39448672E-10   0.26005773E-19   0.36560622E-11   0.16177513E-15   0.10012797E-13   0.10013618E-13   0.42952238E-14   0.34835991E+04   0.34376059E+04   0.23544689E-01   0.23684742E+05   0.41948717E+07   0.17258024E+00  -0.20485273E+03   0.22733827E+04
  0.42314680E+00   0.40795281E-10   0.28377411E-05   0.38900657E-02   0.10011509E-15   0.78829686E+00   0.31808142E-03   0.20749216E+00   0.51704550E-13   0.12125559E-13   0.73703103E-16   0.91392504E-15   0.98842134E-14   0.21260996E-15   0.37379884E-10   0.24190689E-19   0.34599757E-11   0.14964910E-15   0.10013913E-13   0.10014735E-13   0.43345120E-14   0.34846094E+04   0.34356509E+04   0.23531224E-01   0.23677062E+05   0.41948700E+07   0.17389529E+00  -0.20643827E+03   0.22780792E+04
  0.42329680E+00   0.38632545E-10   0.27832633E-05   0.38067336E-02   0.10132493E-15   0.78833527E+00   0.30732086E-03   0.20754789E+00   0.51610727E-13   0.12093383E-13   0.78676504E-16   0.95112072E-15   0.98882155E-14   0.20175725E-15   0.35405156E-10   0.22486988E-19   0.32719418E-11   0.13829550E-15   0.10015032E-13   0.10015855E-13   0.43738333E-14   0.34856345E+04   0.34335997E+04   0.23517581E-01   0.23669307E+05   0.41948682E+07   0.17521317E+00  -0.20802804E+03   0.22827659E+04
  0.42344680E+00   0.36568057E-10   0.27292806E-05   0.37242913E-02   0.10251294E-15   0.78837319E+00   0.29684683E-03   0.20760295E+00   0.51514918E-13   0.12061403E-13   0.83987630E-16   0.98918546E-15   0.98921073E-14   0.19131987E-15   0.33520770E-10   0.20881677E-19   0.30918110E-11   0.12767731E-15   0.10016154E-13   0.10016979E-13   0.44131894E-14   0.34866750E+04   0.34314506E+04   0.23503755E-01   0.23661476E+05   0.41948665E+07   0.17653390E+00  -0.20962209E+03   0.22874429E+04
  0.42359680E+00   0.34598071E-10   0.26757957E-05   0.36427428E-02   0.10367743E-15   0.78841061E+00   0.28665346E-03   0.20765732E+00   0.51417119E-13   0.12029618E-13   0.89666219E-16   0.10281048E-14   0.98958912E-14   0.18129215E-15   0.31723144E-10   0.19372284E-19   0.29194228E-11   0.11775828E-15   0.10017280E-13   0.10018108E-13   0.44525820E-14   0.34877312E+04   0.34292020E+04   0.23489744E-01   0.23653568E+05   0.41948646E+07   0.17785751E+00  -0.21122047E+03   0.22921100E+04
  0.42374680E+00   0.32718961E-10   0.26228112E-05   0.35620919E-02   0.10481694E-15   0.78844754E+00   0.27673502E-03   0.20771101E+00   0.51317322E-13   0.11998026E-13   0.95747399E-16   0.10678635E-14   0.98995694E-14   0.17166773E-15   0.30008819E-10   0.17956932E-19   0.27546070E-11   0.10850291E-15   0.10018409E-13   0.10019242E-13   0.44920129E-14   0.34888037E+04   0.34268539E+04   0.23475545E-01   0.23645584E+05   0.41948628E+07   0.17918401E+00  -0.21282322E+03   0.22967674E+04
  0.42389680E+00   0.30927215E-10   0.25703295E-05   0.34823423E-02   0.10593016E-15   0.78848398E+00   0.26708586E-03   0.20776402E+00   0.51215512E-13   0.11966624E-13   0.10227325E-15   0.11084453E-14   0.99031442E-14   0.16243956E-15   0.28374464E-10   0.16631396E-19   0.25971848E-11   0.99876637E-16   0.10019543E-13   0.10020380E-13   0.45314837E-14   0.34898928E+04   0.34244028E+04   0.23461155E-01   0.23637521E+05   0.41948611E+07   0.18051341E+00  -0.21443040E+03   0.23014149E+04
  0.42404680E+00   0.29219434E-10   0.25183530E-05   0.34034979E-02   0.10701574E-15   0.78851993E+00   0.25770042E-03   0.20781636E+00   0.51111670E-13   0.11935411E-13   0.10929479E-15   0.11498331E-14   0.99066178E-14   0.15360006E-15   0.26816865E-10   0.15386648E-19   0.24469701E-11   0.91845803E-16   0.10020681E-13   0.10021524E-13   0.45709963E-14   0.34909989E+04   0.34218467E+04   0.23446570E-01   0.23629380E+05   0.41948593E+07   0.18184575E+00  -0.21604206E+03   0.23060525E+04
  0.42419680E+00   0.27592328E-10   0.24668841E-05   0.33255626E-02   0.10807248E-15   0.78855539E+00   0.24857324E-03   0.20786801E+00   0.51005766E-13   0.11904383E-13   0.11687458E-15   0.11920092E-14   0.99099924E-14   0.14514110E-15   0.25332925E-10   0.14225741E-19   0.23037704E-11   0.84377789E-16   0.10021823E-13   0.10022673E-13   0.46105526E-14   0.34921224E+04   0.34191843E+04   0.23431787E-01   0.23621160E+05   0.41948575E+07   0.18318104E+00  -0.21765824E+03   0.23106803E+04
  0.42434680E+00   0.26042711E-10   0.24159249E-05   0.32485403E-02   0.10909934E-15   0.78859036E+00   0.23969897E-03   0.20791898E+00   0.50897758E-13   0.11873540E-13   0.12508989E-15   0.12349551E-14   0.99132700E-14   0.13705412E-15   0.23919656E-10   0.13138514E-19   0.21673881E-11   0.77440979E-16   0.10022971E-13   0.10023827E-13   0.46501544E-14   0.34932638E+04   0.34164157E+04   0.23416805E-01   0.23612860E+05   0.41948557E+07   0.18451929E+00  -0.21927901E+03   0.23152981E+04
  0.42449680E+00   0.24567504E-10   0.23654775E-05   0.31724344E-02   0.11009534E-15   0.78862485E+00   0.23107233E-03   0.20796928E+00   0.50787584E-13   0.11842878E-13   0.13403663E-15   0.12786518E-14   0.99164529E-14   0.12933017E-15   0.22574179E-10   0.12121004E-19   0.20376214E-11   0.71004860E-16   0.10024123E-13   0.10024987E-13   0.46898037E-14   0.34944235E+04   0.34135372E+04   0.23401618E-01   0.23604481E+05   0.41948540E+07   0.18586054E+00  -0.22090440E+03   0.23199060E+04
  0.42464680E+00   0.23163726E-10   0.23155442E-05   0.30972488E-02   0.11105963E-15   0.78865885E+00   0.22268812E-03   0.20801890E+00   0.50675164E-13   0.11812396E-13   0.14383414E-15   0.13230797E-14   0.99195430E-14   0.12195997E-15   0.21293720E-10   0.11176369E-19   0.19142653E-11   0.65040009E-16   0.10025281E-13   0.10026153E-13   0.47295022E-14   0.34956019E+04   0.34105469E+04   0.23386225E-01   0.23596020E+05   0.41948524E+07   0.18720480E+00  -0.22253448E+03   0.23245039E+04
  0.42479680E+00   0.21828493E-10   0.22661271E-05   0.30229872E-02   0.11199133E-15   0.78869237E+00   0.21454126E-03   0.20806784E+00   0.50560388E-13   0.11782093E-13   0.15463086E-15   0.13682187E-14   0.99225425E-14   0.11493394E-15   0.20075602E-10   0.10293387E-19   0.17971123E-11   0.59518157E-16   0.10026444E-13   0.10027326E-13   0.47692521E-14   0.34967994E+04   0.34074442E+04   0.23370623E-01   0.23587478E+05   0.41948503E+07   0.18855209E+00  -0.22416930E+03   0.23290918E+04
  0.42494680E+00   0.20559018E-10   0.22172281E-05   0.29496532E-02   0.11288990E-15   0.78872540E+00   0.20662673E-03   0.20811610E+00   0.50443113E-13   0.11751965E-13   0.16661093E-15   0.14140485E-14   0.99254533E-14   0.10824233E-15   0.18917247E-10   0.94752663E-20   0.16859539E-11   0.54412160E-16   0.10027614E-13   0.10028504E-13   0.48090554E-14   0.34980164E+04   0.34042280E+04   0.23354808E-01   0.23578855E+05   0.41948486E+07   0.18990244E+00  -0.22580892E+03   0.23336696E+04
  0.42509680E+00   0.19352606E-10   0.21688493E-05   0.28772500E-02   0.11375487E-15   0.78875795E+00   0.19893960E-03   0.20816369E+00   0.50323155E-13   0.11722012E-13   0.18000182E-15   0.14605483E-14   0.99282774E-14   0.10187516E-15   0.17816169E-10   0.87111141E-20   0.15805804E-11   0.49695998E-16   0.10028789E-13   0.10029690E-13   0.48489140E-14   0.34992534E+04   0.34008945E+04   0.23338778E-01   0.23570148E+05   0.41948470E+07   0.19125587E+00  -0.22745339E+03   0.23382374E+04
  0.42524680E+00   0.18206651E-10   0.21209926E-05   0.28057813E-02   0.11458575E-15   0.78879002E+00   0.19147502E-03   0.20821060E+00   0.50200277E-13   0.11692233E-13   0.19508283E-15   0.15076972E-14   0.99310167E-14   0.95822344E-16   0.16769970E-10   0.80028421E-20   0.14807827E-11   0.45344825E-16   0.10029971E-13   0.10030883E-13   0.48888300E-14   0.35005107E+04   0.33974431E+04   0.23322530E-01   0.23561358E+05   0.41948449E+07   0.19261239E+00  -0.22910276E+03   0.23427951E+04
  0.42539680E+00   0.17118633E-10   0.20736598E-05   0.27352502E-02   0.11538235E-15   0.78882161E+00   0.18422822E-03   0.20825684E+00   0.50074184E-13   0.11662625E-13   0.21219443E-15   0.15554740E-14   0.99336731E-14   0.90073691E-16   0.15776341E-10   0.73455848E-20   0.13863522E-11   0.41334870E-16   0.10031160E-13   0.10032083E-13   0.49288055E-14   0.35017888E+04   0.33938734E+04   0.23306060E-01   0.23552484E+05   0.41948433E+07   0.19397204E+00  -0.23075710E+03   0.23473427E+04
  0.42554680E+00   0.16086121E-10   0.20268526E-05   0.26656600E-02   0.11614441E-15   0.78885272E+00   0.17719451E-03   0.20830240E+00   0.49944512E-13   0.11633187E-13   0.23174818E-15   0.16038576E-14   0.99362485E-14   0.84618955E-16   0.14833058E-10   0.67374752E-20   0.12970818E-11   0.37643557E-16   0.10032356E-13   0.10033291E-13   0.49688427E-14   0.35030880E+04   0.33901812E+04   0.23289366E-01   0.23543525E+05   0.41948418E+07   0.19533484E+00  -0.23241647E+03   0.23518800E+04
  0.42569680E+00   0.15106766E-10   0.19805728E-05   0.25970137E-02   0.11687190E-15   0.78888336E+00   0.17036929E-03   0.20834728E+00   0.49810814E-13   0.11603919E-13   0.25423707E-15   0.16528266E-14   0.99387448E-14   0.79447897E-16   0.13937974E-10   0.61702613E-20   0.12127663E-11   0.34249396E-16   0.10033559E-13   0.10034506E-13   0.50089436E-14   0.35044088E+04   0.33863665E+04   0.23272446E-01   0.23534481E+05   0.41948397E+07   0.19670080E+00  -0.23408091E+03   0.23564072E+04
  0.42584680E+00   0.14178297E-10   0.19348221E-05   0.25293144E-02   0.11756490E-15   0.78891351E+00   0.16374802E-03   0.20839149E+00   0.49672554E-13   0.11574821E-13   0.28024585E-15   0.17023598E-14   0.99411637E-14   0.74550304E-16   0.13089024E-10   0.56488965E-20   0.11332030E-11   0.31132030E-16   0.10034770E-13   0.10035730E-13   0.50491105E-14   0.35057516E+04   0.33824274E+04   0.23255295E-01   0.23525351E+05   0.41948381E+07   0.19806996E+00  -0.23575050E+03   0.23609241E+04
  0.42599680E+00   0.13298522E-10   0.18896021E-05   0.24625646E-02   0.11822369E-15   0.78894319E+00   0.15732624E-03   0.20843502E+00   0.49529095E-13   0.11545892E-13   0.31046082E-15   0.17524362E-14   0.99435071E-14   0.69916014E-16   0.12284216E-10   0.51673767E-20   0.10581923E-11   0.28272084E-16   0.10035988E-13   0.10036962E-13   0.50893457E-14   0.35071168E+04   0.33783606E+04   0.23237911E-01   0.23516134E+05   0.41948362E+07   0.19944233E+00  -0.23742529E+03   0.23654308E+04
  0.42614680E+00   0.12465328E-10   0.18449145E-05   0.23967674E-02   0.11884844E-15   0.78897240E+00   0.15109956E-03   0.20847789E+00   0.49379686E-13   0.11517132E-13   0.34567884E-15   0.18030347E-14   0.99457766E-14   0.65534916E-16   0.11521630E-10   0.47185147E-20   0.98753788E-12   0.25651266E-16   0.10037216E-13   0.10038203E-13   0.51296514E-14   0.35085049E+04   0.33741675E+04   0.23220292E-01   0.23506829E+05   0.41948345E+07   0.20081795E+00  -0.23910536E+03   0.23699271E+04
  0.42629680E+00   0.11676671E-10   0.18007609E-05   0.23319249E-02   0.11943958E-15   0.78900114E+00   0.14506365E-03   0.20852008E+00   0.49223462E-13   0.11488543E-13   0.38681465E-15   0.18541346E-14   0.99479741E-14   0.61397050E-16   0.10799417E-10   0.43109803E-20   0.92104718E-12   0.23252323E-16   0.10038452E-13   0.10039454E-13   0.51700300E-14   0.35099162E+04   0.33698429E+04   0.23202434E-01   0.23497436E+05   0.41948331E+07   0.20219684E+00  -0.24079075E+03   0.23744130E+04
  0.42644680E+00   0.10930582E-10   0.17571429E-05   0.22680397E-02   0.11999762E-15   0.78902940E+00   0.13921429E-03   0.20856159E+00   0.49059428E-13   0.11460126E-13   0.43490626E-15   0.19057155E-14   0.99501012E-14   0.57492576E-16   0.10115797E-10   0.39288439E-20   0.85853174E-12   0.21058942E-16   0.10039697E-13   0.10040714E-13   0.52104837E-14   0.35113512E+04   0.33653871E+04   0.23184335E-01   0.23487954E+05   0.41948310E+07   0.20357902E+00  -0.24248154E+03   0.23788886E+04
  0.42659680E+00   0.10225162E-10   0.17140618E-05   0.22051139E-02   0.12052309E-15   0.78905719E+00   0.13354728E-03   0.20860244E+00   0.48886465E-13   0.11431883E-13   0.49111753E-15   0.19577571E-14   0.99521596E-14   0.53811765E-16   0.94690524E-11   0.35863523E-20   0.79980746E-12   0.19055789E-16   0.10040951E-13   0.10041984E-13   0.52510150E-14   0.35128103E+04   0.33607977E+04   0.23165991E-01   0.23478383E+05   0.41948296E+07   0.20496452E+00  -0.24417780E+03   0.23833537E+04
  0.42674680E+00   0.95585765E-11   0.16715191E-05   0.21431495E-02   0.12101669E-15   0.78908451E+00   0.12805852E-03   0.20864261E+00   0.48703322E-13   0.11403816E-13   0.55673757E-15   0.20102397E-14   0.99541509E-14   0.50345113E-16   0.88575314E-11   0.32675991E-20   0.74469486E-12   0.17228462E-16   0.10042215E-13   0.10043264E-13   0.52916262E-14   0.35142940E+04   0.33560724E+04   0.23147399E-01   0.23468720E+05   0.41948274E+07   0.20635337E+00  -0.24587958E+03   0.23878083E+04
  0.42689680E+00   0.89290609E-11   0.16295162E-05   0.20821484E-02   0.12147933E-15   0.78911136E+00   0.12274396E-03   0.20868212E+00   0.48508623E-13   0.11375929E-13   0.63317636E-15   0.20631441E-14   0.99560767E-14   0.47083283E-16   0.82796423E-11   0.29756122E-20   0.69301926E-12   0.15563421E-16   0.10043490E-13   0.10044555E-13   0.53323199E-14   0.35158026E+04   0.33512106E+04   0.23128557E-01   0.23458967E+05   0.41948261E+07   0.20774560E+00  -0.24758697E+03   0.23922524E+04
  0.42704680E+00   0.83349127E-11   0.15880544E-05   0.20221122E-02   0.12191181E-15   0.78913775E+00   0.11759964E-03   0.20872095E+00   0.48300876E-13   0.11348228E-13   0.72195618E-15   0.21164513E-14   0.99579387E-14   0.44017121E-16   0.77338525E-11   0.27044297E-20   0.64461098E-12   0.14047966E-16   0.10044775E-13   0.10045857E-13   0.53730984E-14   0.35173366E+04   0.33462086E+04   0.23109461E-01   0.23449121E+05   0.41948239E+07   0.20914124E+00  -0.24930002E+03   0.23966859E+04
  0.42719680E+00   0.77744919E-11   0.15471352E-05   0.19630424E-02   0.12231520E-15   0.78916367E+00   0.11262163E-03   0.20875912E+00   0.48078480E-13   0.11320716E-13   0.82469878E-15   0.21701430E-14   0.99597384E-14   0.41137731E-16   0.72186868E-11   0.24601912E-20   0.59930544E-12   0.12670232E-16   0.10046070E-13   0.10047170E-13   0.54139644E-14   0.35188966E+04   0.33410667E+04   0.23090109E-01   0.23439182E+05   0.41948226E+07   0.21054030E+00  -0.25101882E+03   0.24011088E+04
  0.42734680E+00   0.72462190E-11   0.15067598E-05   0.19049401E-02   0.12269042E-15   0.78918912E+00   0.10780608E-03   0.20879662E+00   0.47839747E-13   0.11293401E-13   0.94310809E-15   0.22242014E-14   0.99614773E-14   0.38436392E-16   0.67327250E-11   0.22333548E-20   0.55694328E-12   0.11419123E-16   0.10047378E-13   0.10048495E-13   0.54549203E-14   0.35204829E+04   0.33357807E+04   0.23070498E-01   0.23429150E+05   0.41948205E+07   0.21194284E+00  -0.25274344E+03   0.24055211E+04
  0.42749680E+00   0.67485732E-11   0.14669295E-05   0.18478066E-02   0.12303870E-15   0.78921412E+00   0.10314920E-03   0.20883346E+00   0.47582919E-13   0.11266290E-13   0.10789481E-14   0.22786094E-14   0.99631569E-14   0.35904632E-16   0.62746004E-11   0.20248929E-20   0.51737045E-12   0.10284303E-16   0.10048696E-13   0.10049833E-13   0.54959688E-14   0.35220959E+04   0.33303506E+04   0.23050623E-01   0.23419022E+05   0.41948193E+07   0.21334886E+00  -0.25447394E+03   0.24099226E+04
  0.42764680E+00   0.62800907E-11   0.14276454E-05   0.17916425E-02   0.12336112E-15   0.78923865E+00   0.98647277E-04   0.20886963E+00   0.47306195E-13   0.11239390E-13   0.12340176E-14   0.23333505E-14   0.99647788E-14   0.33534233E-16   0.58429980E-11   0.18378138E-20   0.48043823E-12   0.92560934E-17   0.10050027E-13   0.10051182E-13   0.55371124E-14   0.35237363E+04   0.33247730E+04   0.23030483E-01   0.23408800E+05   0.41948171E+07   0.21475842E+00  -0.25621042E+03   0.24143134E+04
  0.42779680E+00   0.58393632E-11   0.13889088E-05   0.17364485E-02   0.12365899E-15   0.78926272E+00   0.94296628E-04   0.20890514E+00   0.47007764E-13   0.11212713E-13   0.14101201E-14   0.23884087E-14   0.99663443E-14   0.31317213E-16   0.54366528E-11   0.16636312E-20   0.44600327E-12   0.83255299E-17   0.10051371E-13   0.10052545E-13   0.55783538E-14   0.35254044E+04   0.33190464E+04   0.23010074E-01   0.23398480E+05   0.41948157E+07   0.21617153E+00  -0.25795294E+03   0.24186934E+04
  0.42794680E+00   0.54250361E-11   0.13507207E-05   0.16822251E-02   0.12393370E-15   0.78928634E+00   0.90093648E-04   0.20893999E+00   0.46685830E-13   0.11186267E-13   0.16090319E-14   0.24437689E-14   0.99678550E-14   0.29245855E-16   0.50543481E-11   0.15098709E-20   0.41392759E-12   0.74843102E-17   0.10052727E-13   0.10053921E-13   0.56196957E-14   0.35271007E+04   0.33131691E+04   0.22989393E-01   0.23388064E+05   0.41948138E+07   0.21758823E+00  -0.25970159E+03   0.24230625E+04
  0.42809680E+00   0.50358071E-11   0.13130822E-05   0.16289723E-02   0.12418651E-15   0.78930950E+00   0.86034785E-04   0.20897418E+00   0.46338657E-13   0.11160066E-13   0.18324670E-14   0.24994166E-14   0.99693121E-14   0.27312676E-16   0.46949143E-11   0.13642809E-20   0.38407858E-12   0.67246739E-17   0.10054096E-13   0.10055310E-13   0.56611408E-14   0.35288257E+04   0.33071372E+04   0.22968437E-01   0.23377549E+05   0.41948118E+07   0.21900856E+00  -0.26145645E+03   0.24274207E+04
  0.42824680E+00   0.46704243E-11   0.12759946E-05   0.15766901E-02   0.12441889E-15   0.78933220E+00   0.82116545E-04   0.20900772E+00   0.45964596E-13   0.11134120E-13   0.20820417E-14   0.25553382E-14   0.99707173E-14   0.25510448E-16   0.43572269E-11   0.12394966E-20   0.35632891E-12   0.60395344E-17   0.10055479E-13   0.10056714E-13   0.57026917E-14   0.35305801E+04   0.33009522E+04   0.22947202E-01   0.23366935E+05   0.41948107E+07   0.22043255E+00  -0.26321760E+03   0.24317680E+04
  0.42839680E+00   0.43276852E-11   0.12394587E-05   0.15253781E-02   0.12463230E-15   0.78935445E+00   0.78335487E-04   0.20904060E+00   0.45562131E-13   0.11108444E-13   0.23592377E-14   0.26115206E-14   0.99720716E-14   0.23832199E-16   0.40402054E-11   0.11221798E-20   0.33055654E-12   0.54221456E-17   0.10056876E-13   0.10058132E-13   0.57443513E-14   0.35323642E+04   0.32946078E+04   0.22925684E-01   0.23356221E+05   0.41948086E+07   0.22186023E+00  -0.26498514E+03   0.24361042E+04
  0.42854680E+00   0.40064349E-11   0.12034754E-05   0.14750358E-02   0.12482819E-15   0.78937625E+00   0.74688229E-04   0.20907282E+00   0.45129914E-13   0.11083052E-13   0.26653665E-14   0.26679517E-14   0.99733767E-14   0.22271243E-16   0.37428119E-11   0.10109619E-20   0.30664461E-12   0.48664098E-17   0.10058287E-13   0.10059564E-13   0.57861222E-14   0.35341785E+04   0.32881040E+04   0.22903881E-01   0.23345406E+05   0.41948070E+07   0.22329164E+00  -0.26675914E+03   0.24404294E+04
  0.42869680E+00   0.37055649E-11   0.11680457E-05   0.14256625E-02   0.12500802E-15   0.78939760E+00   0.71171440E-04   0.20910440E+00   0.44666798E-13   0.11057958E-13   0.30015357E-14   0.27246202E-14   0.99746336E-14   0.20821111E-16   0.34640494E-11   0.91853980E-21   0.28448137E-12   0.43667084E-17   0.10059712E-13   0.10061012E-13   0.58280073E-14   0.35360238E+04   0.32814387E+04   0.22881790E-01   0.23334489E+05   0.41948056E+07   0.22472683E+00  -0.26853971E+03   0.24447435E+04
  0.42884680E+00   0.34240115E-11   0.11331704E-05   0.13772569E-02   0.12517333E-15   0.78941851E+00   0.67781845E-04   0.20913532E+00   0.44171871E-13   0.11033177E-13   0.33686172E-14   0.27815156E-14   0.99758438E-14   0.19475600E-16   0.32029612E-11   0.83373774E-21   0.26396011E-12   0.39178555E-17   0.10061153E-13   0.10062475E-13   0.58700092E-14   0.35379004E+04   0.32746076E+04   0.22859405E-01   0.23323468E+05   0.41948035E+07   0.22616582E+00  -0.27032693E+03   0.24490465E+04
