# HEGEL:: NS_NLTE convergence file - L2 norm of global residual
# nb_it  L2_glob_res
# 0   0.480639E+00   0.480785E+00   0.366929E+01  -0.912218E+00
     340  -0.917444E+00   0.384375E-01  -0.229120E+00   0.102389E+01
     341  -0.922489E+00   0.328039E-01  -0.234014E+00   0.102413E+01
     342  -0.927571E+00   0.272142E-01  -0.238815E+00   0.102437E+01
     343  -0.932697E+00   0.216917E-01  -0.243486E+00   0.102452E+01
     344  -0.938025E+00   0.160790E-01  -0.248332E+00   0.102471E+01
     345  -0.943462E+00   0.105003E-01  -0.253093E+00   0.102505E+01
     346  -0.948268E+00   0.529082E-02  -0.257073E+00   0.102553E+01
     347  -0.953017E+00   0.167624E-03  -0.260943E+00   0.102605E+01
     348  -0.958200E+00  -0.498340E-02  -0.264919E+00   0.102674E+01
     349  -0.963504E+00  -0.102054E-01  -0.269051E+00   0.102748E+01
     350  -0.968607E+00  -0.154849E-01  -0.273283E+00   0.102877E+01
     351  -0.973202E+00  -0.207566E-01  -0.277474E+00   0.102956E+01
     352  -0.977791E+00  -0.261903E-01  -0.281946E+00   0.103018E+01
     353  -0.982252E+00  -0.316845E-01  -0.286505E+00   0.103053E+01
     354  -0.986509E+00  -0.371537E-01  -0.290997E+00   0.103124E+01
     355  -0.990629E+00  -0.425854E-01  -0.295406E+00   0.103227E+01
     356  -0.994670E+00  -0.479745E-01  -0.299731E+00   0.103379E+01
     357  -0.998679E+00  -0.533206E-01  -0.303975E+00   0.103517E+01
     358  -0.100276E+01  -0.587043E-01  -0.308287E+00   0.103642E+01
     359  -0.100690E+01  -0.640758E-01  -0.312563E+00   0.103752E+01
     360  -0.101109E+01  -0.693880E-01  -0.316713E+00   0.103894E+01
     361  -0.101510E+01  -0.744890E-01  -0.320445E+00   0.104061E+01
     362  -0.101888E+01  -0.794506E-01  -0.323927E+00   0.104236E+01
     363  -0.102263E+01  -0.843504E-01  -0.327338E+00   0.104421E+01
     364  -0.102643E+01  -0.892456E-01  -0.330777E+00   0.104597E+01
     365  -0.103015E+01  -0.941377E-01  -0.334245E+00   0.104796E+01
     366  -0.103375E+01  -0.990251E-01  -0.337729E+00   0.104998E+01
     367  -0.103729E+01  -0.104020E+00  -0.341406E+00   0.105189E+01
     368  -0.104076E+01  -0.109101E+00  -0.345232E+00   0.105356E+01
     369  -0.104412E+01  -0.114176E+00  -0.349039E+00   0.105530E+01
     370  -0.104741E+01  -0.119233E+00  -0.352810E+00   0.105717E+01
     371  -0.105067E+01  -0.124265E+00  -0.356529E+00   0.105942E+01
     372  -0.105367E+01  -0.129216E+00  -0.360097E+00   0.106187E+01
     373  -0.105695E+01  -0.134174E+00  -0.363664E+00   0.106420E+01
     374  -0.106038E+01  -0.139128E+00  -0.367220E+00   0.106649E+01
     375  -0.106381E+01  -0.144023E+00  -0.370670E+00   0.106868E+01
     376  -0.106718E+01  -0.148846E+00  -0.374002E+00   0.107105E+01
     377  -0.107048E+01  -0.153599E+00  -0.377225E+00   0.107370E+01
     378  -0.107370E+01  -0.158284E+00  -0.380348E+00   0.107640E+01
     379  -0.107701E+01  -0.162873E+00  -0.383320E+00   0.107910E+01
     380  -0.108008E+01  -0.167363E+00  -0.386141E+00   0.108172E+01
     381  -0.108292E+01  -0.171801E+00  -0.388908E+00   0.108440E+01
     382  -0.108571E+01  -0.176222E+00  -0.391677E+00   0.108731E+01
     383  -0.108850E+01  -0.180642E+00  -0.394466E+00   0.109018E+01
     384  -0.109103E+01  -0.185075E+00  -0.397287E+00   0.109294E+01
     385  -0.109392E+01  -0.189627E+00  -0.400307E+00   0.109568E+01
