# HEGEL:: NS_NLTE fluid model solution file
# SI UNITS used: position [m], density [kg/m^3], number density [1/m^3], velocity [m/s], pressure [Pa], energy [J/kg], power [W/m^3], heat-flux [W/m^2], electric field [V/m], magnetic field [T]
# x  X_em  X_N  X_O  X_C  X_N2  X_NO  X_O2  X_CO  X_CO2  X_CN  X_C2  X_C3  X_N2p  X_NOp  X_Np  X_O2p  X_Op  X_COp  X_CNp  X_Cp  Th  Tve  rho  p  H  Mf  u  v
  0.41759680E+00   0.23762399E-09   0.51683561E-05   0.75714756E-02   0.56835961E-16   0.78650601E+00   0.98170117E-03   0.20493564E+00   0.53918147E-13   0.13477180E-13   0.69096137E-17   0.16484242E-15   0.96327539E-14   0.85173569E-15   0.22192559E-09   0.18858985E-18   0.15742950E-10   0.13867069E-14   0.99727790E-14   0.99747959E-14   0.28927531E-14   0.34533204E+04   0.34586658E+04   0.23938559E-01   0.23914765E+05   0.41949414E+07   0.12700941E+00  -0.15027007E+03   0.20979563E+04
  0.41774680E+00   0.22775251E-09   0.50981833E-05   0.74567711E-02   0.57633618E-16   0.78656479E+00   0.95507264E-03   0.20501826E+00   0.53882652E-13   0.13435839E-13   0.72805226E-17   0.17138394E-15   0.96429695E-14   0.83233724E-15   0.21247132E-09   0.18136271E-18   0.15325757E-10   0.13283837E-14   0.99739375E-14   0.99758655E-14   0.29316154E-14   0.34541006E+04   0.34590287E+04   0.23929248E-01   0.23909487E+05   0.41949392E+07   0.12823260E+00  -0.15172904E+03   0.21030020E+04
  0.41789680E+00   0.21823970E-09   0.50283520E-05   0.73429261E-02   0.58460789E-16   0.78662293E+00   0.92904416E-03   0.20510007E+00   0.53846423E-13   0.13394804E-13   0.76830339E-17   0.17845413E-15   0.96529464E-14   0.81275081E-15   0.20337558E-09   0.17426379E-18   0.14908727E-10   0.12713859E-14   0.99750903E-14   0.99769346E-14   0.29704808E-14   0.34548790E+04   0.34593546E+04   0.23919884E-01   0.23904151E+05   0.41949371E+07   0.12945815E+00  -0.15319104E+03   0.21080377E+04
  0.41804680E+00   0.20907414E-09   0.49588674E-05   0.72299363E-02   0.59317664E-16   0.78668043E+00   0.90360385E-03   0.20518107E+00   0.53809397E-13   0.13354071E-13   0.81195818E-17   0.18607835E-15   0.96626898E-14   0.79300385E-15   0.19462646E-09   0.16729815E-18   0.14492300E-10   0.12157411E-14   0.99762378E-14   0.99780032E-14   0.30093490E-14   0.34556562E+04   0.34596421E+04   0.23910461E-01   0.23898754E+05   0.41949349E+07   0.13068606E+00  -0.15465605E+03   0.21130635E+04
  0.41819680E+00   0.20024471E-09   0.48897346E-05   0.71177980E-02   0.60204320E-16   0.78673730E+00   0.87874008E-03   0.20526127E+00   0.53771509E-13   0.13313637E-13   0.85927395E-17   0.19428184E-15   0.96722045E-14   0.77312469E-15   0.18621243E-09   0.16047055E-18   0.14076930E-10   0.11614749E-14   0.99773804E-14   0.99790716E-14   0.30482198E-14   0.34564326E+04   0.34598898E+04   0.23900977E-01   0.23893297E+05   0.41949328E+07   0.13191634E+00  -0.15612412E+03   0.21180793E+04
  0.41834680E+00   0.19174063E-09   0.48209588E-05   0.70065075E-02   0.61120720E-16   0.78679356E+00   0.85444145E-03   0.20534067E+00   0.53732696E-13   0.13273497E-13   0.91052248E-17   0.20308970E-15   0.96814953E-14   0.75314240E-15   0.17812222E-09   0.15378555E-18   0.13663078E-10   0.11086109E-14   0.99785182E-14   0.99801396E-14   0.30870930E-14   0.34572086E+04   0.34600962E+04   0.23891428E-01   0.23887779E+05   0.41949305E+07   0.13314899E+00  -0.15759526E+03   0.21230852E+04
  0.41849680E+00   0.18355143E-09   0.47525452E-05   0.68960619E-02   0.62066706E-16   0.78684920E+00   0.83069683E-03   0.20541928E+00   0.53692895E-13   0.13233648E-13   0.96599058E-17   0.21252675E-15   0.96905668E-14   0.73308663E-15   0.17034491E-09   0.14724762E-18   0.13251209E-10   0.10571705E-14   0.99796516E-14   0.99812074E-14   0.31259687E-14   0.34579847E+04   0.34602599E+04   0.23881811E-01   0.23882199E+05   0.41949282E+07   0.13438403E+00  -0.15906949E+03   0.21280812E+04
  0.41864680E+00   0.17566695E-09   0.46844988E-05   0.67864584E-02   0.63042000E-16   0.78690424E+00   0.80749530E-03   0.20549712E+00   0.53652044E-13   0.13194086E-13   0.10259808E-16   0.22261748E-15   0.96994238E-14   0.71298736E-15   0.16286987E-09   0.14086075E-18   0.12841793E-10   0.10071722E-14   0.99807809E-14   0.99822751E-14   0.31648469E-14   0.34587614E+04   0.34603791E+04   0.23872122E-01   0.23876558E+05   0.41949258E+07   0.13562147E+00  -0.16054683E+03   0.21330674E+04
  0.41879680E+00   0.16807733E-09   0.46168244E-05   0.66776947E-02   0.64046197E-16   0.78695868E+00   0.78482618E-03   0.20557418E+00   0.53610082E-13   0.13154807E-13   0.10908119E-16   0.23338591E-15   0.97080705E-14   0.69287475E-15   0.15568676E-09   0.13462868E-18   0.12435297E-10   0.95863176E-15   0.99819063E-14   0.99833427E-14   0.32037277E-14   0.34595390E+04   0.34604532E+04   0.23862358E-01   0.23870855E+05   0.41949235E+07   0.13686131E+00  -0.16202731E+03   0.21380438E+04
  0.41894680E+00   0.16077299E-09   0.45495264E-05   0.65697684E-02   0.65078771E-16   0.78701253E+00   0.76267900E-03   0.20565048E+00   0.53566950E-13   0.13115807E-13   0.11608198E-16   0.24485554E-15   0.97165114E-14   0.67277894E-15   0.14878554E-09   0.12855481E-18   0.12032185E-10   0.91156202E-15   0.99830281E-14   0.99844104E-14   0.32426113E-14   0.34603181E+04   0.34604850E+04   0.23852515E-01   0.23865090E+05   0.41949225E+07   0.13810356E+00  -0.16351096E+03   0.21430104E+04
  0.41909680E+00   0.15374462E-09   0.44826082E-05   0.64626767E-02   0.66139069E-16   0.78706578E+00   0.74104354E-03   0.20572601E+00   0.53522588E-13   0.13077084E-13   0.12363584E-16   0.25704926E-15   0.97247506E-14   0.65272986E-15   0.14215646E-09   0.12264207E-18   0.11632914E-10   0.86597266E-15   0.99841465E-14   0.99854781E-14   0.32814980E-14   0.34610991E+04   0.34604852E+04   0.23842591E-01   0.23859262E+05   0.41949263E+07   0.13934823E+00  -0.16499778E+03   0.21479672E+04
  0.41924680E+00   0.14698322E-09   0.44160743E-05   0.63564159E-02   0.67226320E-16   0.78711846E+00   0.71990976E-03   0.20580080E+00   0.53476940E-13   0.13038634E-13   0.13177999E-16   0.26998925E-15   0.97327923E-14   0.63275723E-15   0.13579005E-09   0.11689309E-18   0.11237931E-10   0.82187035E-15   0.99852618E-14   0.99865460E-14   0.33203881E-14   0.34618822E+04   0.34604027E+04   0.23832583E-01   0.23853371E+05   0.41949205E+07   0.14059533E+00  -0.16648781E+03   0.21529143E+04
  0.41939680E+00   0.14048000E-09   0.43499338E-05   0.62509900E-02   0.68339643E-16   0.78717056E+00   0.69926783E-03   0.20587483E+00   0.53429950E-13   0.13000452E-13   0.14055361E-16   0.28369685E-15   0.97406407E-14   0.61289043E-15   0.12967711E-09   0.11131033E-18   0.10847671E-10   0.77925865E-15   0.99863741E-14   0.99876141E-14   0.33592820E-14   0.34626683E+04   0.34602829E+04   0.23822485E-01   0.23847416E+05   0.41949189E+07   0.14184488E+00  -0.16798109E+03   0.21578517E+04
  0.41954680E+00   0.13422647E-09   0.42841897E-05   0.61463964E-02   0.69478019E-16   0.78722209E+00   0.67910811E-03   0.20594812E+00   0.53381565E-13   0.12962537E-13   0.14999792E-16   0.29819257E-15   0.97482996E-14   0.59315772E-15   0.12380870E-09   0.10589547E-18   0.10462555E-10   0.73813733E-15   0.99874838E-14   0.99886825E-14   0.33981802E-14   0.34634577E+04   0.34601074E+04   0.23812294E-01   0.23841398E+05   0.41949167E+07   0.14309688E+00  -0.16947764E+03   0.21627794E+04
  0.41969680E+00   0.12821435E-09   0.42188472E-05   0.60426348E-02   0.70640321E-16   0.78727306E+00   0.65942116E-03   0.20602067E+00   0.53331733E-13   0.12924885E-13   0.16015633E-16   0.31349590E-15   0.97557728E-14   0.57358677E-15   0.11817617E-09   0.10064995E-18   0.10082984E-10   0.69850308E-15   0.99885912E-14   0.99897515E-14   0.34370832E-14   0.34642509E+04   0.34598780E+04   0.23802007E-01   0.23835316E+05   0.41949146E+07   0.14435136E+00  -0.17097748E+03   0.21676974E+04
  0.41984680E+00   0.12243563E-09   0.41539108E-05   0.59397051E-02   0.71825310E-16   0.78732346E+00   0.64019771E-03   0.20609248E+00   0.53280404E-13   0.12887493E-13   0.17107450E-16   0.32962536E-15   0.97630643E-14   0.55420424E-15   0.11277109E-09   0.95574683E-19   0.97093420E-11   0.66034927E-15   0.99896964E-14   0.99908210E-14   0.34759918E-14   0.34650483E+04   0.34595926E+04   0.23791621E-01   0.23829169E+05   0.41949126E+07   0.14560830E+00  -0.17248066E+03   0.21726058E+04
  0.41999680E+00   0.11688251E-09   0.40893852E-05   0.58376071E-02   0.73031640E-16   0.78737331E+00   0.62142867E-03   0.20616357E+00   0.53227530E-13   0.12850357E-13   0.18280050E-16   0.34659834E-15   0.97701778E-14   0.53503571E-15   0.10758533E-09   0.90670203E-19   0.93419915E-11   0.62366607E-15   0.99907998E-14   0.99918913E-14   0.35149065E-14   0.34658506E+04   0.34592492E+04   0.23781131E-01   0.23822957E+05   0.41949107E+07   0.14686775E+00  -0.17398719E+03   0.21775045E+04
  0.42014680E+00   0.11154743E-09   0.40252749E-05   0.57363413E-02   0.74257863E-16   0.78742260E+00   0.60310516E-03   0.20623393E+00   0.53173067E-13   0.12813476E-13   0.19538497E-16   0.36443107E-15   0.97771167E-14   0.51610558E-15   0.10261097E-09   0.85936593E-19   0.89812723E-11   0.58844055E-15   0.99919015E-14   0.99929623E-14   0.35538282E-14   0.34666580E+04   0.34588462E+04   0.23770535E-01   0.23816679E+05   0.41949088E+07   0.14812969E+00  -0.17549712E+03   0.21823935E+04
  0.42029680E+00   0.10642304E-09   0.39615846E-05   0.56359083E-02   0.75502436E-16   0.78747134E+00   0.58521843E-03   0.20630357E+00   0.53116971E-13   0.12776845E-13   0.20888121E-16   0.38313857E-15   0.97838847E-14   0.49743698E-15   0.97840356E-10   0.81373530E-19   0.86275000E-11   0.55465680E-15   0.99930017E-14   0.99940343E-14   0.35927575E-14   0.34674711E+04   0.34583818E+04   0.23759828E-01   0.23810336E+05   0.41949069E+07   0.14939415E+00  -0.17701047E+03   0.21872730E+04
  0.42044680E+00   0.10150222E-09   0.38983187E-05   0.55363090E-02   0.76763725E-16   0.78751955E+00   0.56775991E-03   0.20637249E+00   0.53059203E-13   0.12740462E-13   0.22334542E-16   0.40273456E-15   0.97904852E-14   0.47905164E-15   0.93266067E-10   0.76980279E-19   0.82809655E-11   0.52229603E-15   0.99941008E-14   0.99951073E-14   0.36316954E-14   0.34682905E+04   0.34578544E+04   0.23749007E-01   0.23803927E+05   0.41949050E+07   0.15066114E+00  -0.17852728E+03   0.21921428E+04
  0.42059680E+00   0.96778038E-10   0.38354816E-05   0.54375445E-02   0.78040018E-16   0.78756721E+00   0.55072122E-03   0.20644069E+00   0.52999723E-13   0.12704324E-13   0.23883688E-16   0.42323149E-15   0.97969215E-14   0.46096990E-15   0.88880919E-10   0.72755730E-19   0.79419338E-11   0.49133675E-15   0.99951989E-14   0.99961815E-14   0.36706426E-14   0.34691165E+04   0.34572623E+04   0.23738069E-01   0.23797451E+05   0.41949031E+07   0.15193067E+00  -0.18004758E+03   0.21970030E+04
  0.42074680E+00   0.92243785E-10   0.37730777E-05   0.53396164E-02   0.79329524E-16   0.78761433E+00   0.53409409E-03   0.20650819E+00   0.52938498E-13   0.12668429E-13   0.25541813E-16   0.44464039E-15   0.98031967E-14   0.44321061E-15   0.84677955E-10   0.68698338E-19   0.76106432E-11   0.46175495E-15   0.99962963E-14   0.99972570E-14   0.37096003E-14   0.34699496E+04   0.34566036E+04   0.23727010E-01   0.23790907E+05   0.41949012E+07   0.15320276E+00  -0.18157141E+03   0.22018536E+04
  0.42089680E+00   0.87892940E-10   0.37111112E-05   0.52425262E-02   0.80630390E-16   0.78766092E+00   0.51787046E-03   0.20657497E+00   0.52875494E-13   0.12632773E-13   0.27315523E-16   0.46697093E-15   0.98093138E-14   0.42579110E-15   0.80650444E-10   0.64806252E-19   0.72873055E-11   0.43352427E-15   0.99973931E-14   0.99983339E-14   0.37485694E-14   0.34707904E+04   0.34558766E+04   0.23715826E-01   0.23784297E+05   0.41948994E+07   0.15447742E+00  -0.18309880E+03   0.22066946E+04
  0.42104680E+00   0.83719174E-10   0.36495861E-05   0.51462758E-02   0.81940693E-16   0.78770698E+00   0.50204236E-03   0.20664105E+00   0.52810682E-13   0.12597354E-13   0.29211798E-16   0.49023138E-15   0.98152757E-14   0.40872709E-15   0.76791874E-10   0.61077293E-19   0.69721052E-11   0.40661616E-15   0.99984897E-14   0.99994123E-14   0.37875509E-14   0.34716392E+04   0.34550798E+04   0.23704513E-01   0.23777618E+05   0.41948975E+07   0.15575467E+00  -0.18462979E+03   0.22115260E+04
  0.42119680E+00   0.79716347E-10   0.35885064E-05   0.50508673E-02   0.83258470E-16   0.78775251E+00   0.48660202E-03   0.20670643E+00   0.52744035E-13   0.12562169E-13   0.31238029E-16   0.51442851E-15   0.98210854E-14   0.39203281E-15   0.73095945E-10   0.57508905E-19   0.66651999E-11   0.38100017E-15   0.99995862E-14   0.10000493E-13   0.38265459E-14   0.34724966E+04   0.34542112E+04   0.23693070E-01   0.23770871E+05   0.41948957E+07   0.15703451E+00  -0.18616441E+03   0.22163478E+04
  0.42134680E+00   0.75878499E-10   0.35278761E-05   0.49563029E-02   0.84581712E-16   0.78779752E+00   0.47154180E-03   0.20677111E+00   0.52675527E-13   0.12527215E-13   0.33402044E-16   0.53956766E-15   0.98267486E-14   0.37572092E-15   0.69556568E-10   0.54098276E-19   0.63667207E-11   0.35664407E-15   0.10000683E-13   0.10001574E-13   0.38655556E-14   0.34733630E+04   0.34532692E+04   0.23681491E-01   0.23764055E+05   0.41948939E+07   0.15831697E+00  -0.18770271E+03   0.22211600E+04
  0.42149680E+00   0.72199849E-10   0.34676990E-05   0.48625850E-02   0.85908381E-16   0.78784201E+00   0.45685417E-03   0.20683509E+00   0.52605137E-13   0.12492490E-13   0.35712150E-16   0.56565265E-15   0.98322809E-14   0.35980255E-15   0.66167857E-10   0.50842333E-19   0.60767719E-11   0.33351412E-15   0.10001780E-13   0.10002658E-13   0.39045811E-14   0.34742389E+04   0.34522520E+04   0.23669773E-01   0.23757170E+05   0.41948920E+07   0.15960206E+00  -0.18924472E+03   0.22259626E+04
  0.42164680E+00   0.68674788E-10   0.34079790E-05   0.47697165E-02   0.87236414E-16   0.78788597E+00   0.44253177E-03   0.20689837E+00   0.52532845E-13   0.12457991E-13   0.38177175E-16   0.59268586E-15   0.98377240E-14   0.34428726E-15   0.62924125E-10   0.47737746E-19   0.57954326E-11   0.31157521E-15   0.10002878E-13   0.10003745E-13   0.39436238E-14   0.34751248E+04   0.34511579E+04   0.23657913E-01   0.23750215E+05   0.41948902E+07   0.16088980E+00  -0.19079049E+03   0.22307556E+04
  0.42179680E+00   0.65297875E-10   0.33487198E-05   0.46776999E-02   0.88563735E-16   0.78792943E+00   0.42856737E-03   0.20696096E+00   0.52458635E-13   0.12423716E-13   0.40806517E-16   0.62066817E-15   0.98429321E-14   0.32918316E-15   0.59819875E-10   0.44780933E-19   0.55227563E-11   0.29079116E-15   0.10003976E-13   0.10004833E-13   0.39826847E-14   0.34760210E+04   0.34499851E+04   0.23645907E-01   0.23743189E+05   0.41948885E+07   0.16218019E+00  -0.19234005E+03   0.22355389E+04
  0.42194680E+00   0.62063831E-10   0.32899249E-05   0.45865383E-02   0.89888265E-16   0.78797236E+00   0.41495386E-03   0.20702285E+00   0.52382492E-13   0.12389662E-13   0.43610204E-16   0.64959907E-15   0.98480424E-14   0.31449684E-15   0.56849801E-10   0.41968214E-19   0.52587727E-11   0.27112481E-15   0.10005076E-13   0.10005924E-13   0.40217653E-14   0.34769282E+04   0.34487326E+04   0.23633753E-01   0.23736093E+05   0.41948865E+07   0.16347327E+00  -0.19389344E+03   0.22403127E+04
  0.42209680E+00   0.58967538E-10   0.32315979E-05   0.44962346E-02   0.91207928E-16   0.78801479E+00   0.40168427E-03   0.20708406E+00   0.52304404E-13   0.12355827E-13   0.46598958E-16   0.67947652E-15   0.98530052E-14   0.30023352E-15   0.54008777E-10   0.39295606E-19   0.50034881E-11   0.25253831E-15   0.10006176E-13   0.10007017E-13   0.40608670E-14   0.34778468E+04   0.34473985E+04   0.23621446E-01   0.23728925E+05   0.41948847E+07   0.16476904E+00  -0.19545071E+03   0.22450768E+04
  0.42224680E+00   0.56004031E-10   0.31737420E-05   0.44067920E-02   0.92520662E-16   0.78805671E+00   0.38875173E-03   0.20714458E+00   0.52224361E-13   0.12322208E-13   0.49784281E-16   0.71029710E-15   0.98578460E-14   0.28639700E-15   0.51291854E-10   0.36759107E-19   0.47568866E-11   0.23499327E-15   0.10007279E-13   0.10008113E-13   0.40999910E-14   0.34787771E+04   0.34459803E+04   0.23608982E-01   0.23721686E+05   0.41948829E+07   0.16606752E+00  -0.19701190E+03   0.22498313E+04
  0.42239680E+00   0.53168497E-10   0.31163607E-05   0.43182138E-02   0.93824429E-16   0.78809812E+00   0.37614952E-03   0.20720440E+00   0.52142355E-13   0.12288802E-13   0.53178559E-16   0.74205598E-15   0.98625573E-14   0.27298978E-15   0.48694257E-10   0.34354563E-19   0.45189311E-11   0.21845094E-15   0.10008383E-13   0.10009212E-13   0.41391388E-14   0.34797197E+04   0.34444764E+04   0.23596360E-01   0.23714375E+05   0.41948811E+07   0.16736872E+00  -0.19857705E+03   0.22545761E+04
  0.42254680E+00   0.50456269E-10   0.30594574E-05   0.42305035E-02   0.95117224E-16   0.78813902E+00   0.36387103E-03   0.20726355E+00   0.52058381E-13   0.12255608E-13   0.56795189E-16   0.77474698E-15   0.98671446E-14   0.26001312E-15   0.46211376E-10   0.32077640E-19   0.42895649E-11   0.20287240E-15   0.10009489E-13   0.10010315E-13   0.41783120E-14   0.34806750E+04   0.34428849E+04   0.23583575E-01   0.23706990E+05   0.41948793E+07   0.16867267E+00  -0.20014620E+03   0.22593112E+04
  0.42269680E+00   0.47862824E-10   0.30030349E-05   0.41436647E-02   0.96397073E-16   0.78817942E+00   0.35190977E-03   0.20732200E+00   0.51972433E-13   0.12222623E-13   0.60648746E-16   0.80836261E-15   0.98716094E-14   0.24746702E-15   0.43838762E-10   0.29924031E-19   0.40687122E-11   0.18821870E-15   0.10010597E-13   0.10011420E-13   0.42175119E-14   0.34816435E+04   0.34412042E+04   0.23570624E-01   0.23699532E+05   0.41948776E+07   0.16997939E+00  -0.20171940E+03   0.22640367E+04
  0.42284680E+00   0.45383776E-10   0.29470963E-05   0.40577009E-02   0.97662056E-16   0.78821932E+00   0.34025934E-03   0.20737977E+00   0.51884510E-13   0.12189844E-13   0.64755207E-16   0.84289407E-15   0.98759544E-14   0.23535040E-15   0.41572124E-10   0.27889347E-19   0.38562802E-11   0.17445101E-15   0.10011707E-13   0.10012529E-13   0.42567402E-14   0.34826256E+04   0.34394328E+04   0.23557504E-01   0.23692001E+05   0.41948757E+07   0.17128888E+00  -0.20329670E+03   0.22687525E+04
  0.42299680E+00   0.43014877E-10   0.28916446E-05   0.39726159E-02   0.98910305E-16   0.78825872E+00   0.32891349E-03   0.20743686E+00   0.51794607E-13   0.12157269E-13   0.69132240E-16   0.87833133E-15   0.98801819E-14   0.22366113E-15   0.39407321E-10   0.25969164E-19   0.36521596E-11   0.16153079E-15   0.10012820E-13   0.10013642E-13   0.42959983E-14   0.34836217E+04   0.34375702E+04   0.23544211E-01   0.23684395E+05   0.41948739E+07   0.17260117E+00  -0.20487814E+03   0.22734585E+04
  0.42314680E+00   0.40752008E-10   0.28366824E-05   0.38884132E-02   0.10014002E-15   0.78829762E+00   0.31786606E-03   0.20749327E+00   0.51702725E-13   0.12124896E-13   0.73799593E-16   0.91466318E-15   0.98842945E-14   0.21239606E-15   0.37340360E-10   0.24159038E-19   0.34562268E-11   0.14941992E-15   0.10013936E-13   0.10014758E-13   0.43352880E-14   0.34846323E+04   0.34356133E+04   0.23530743E-01   0.23676714E+05   0.41948721E+07   0.17391627E+00  -0.20646376E+03   0.22781548E+04
  0.42329680E+00   0.38591182E-10   0.27822128E-05   0.38050965E-02   0.10134947E-15   0.78833602E+00   0.30711098E-03   0.20754899E+00   0.51608860E-13   0.12092723E-13   0.78779606E-16   0.95187726E-15   0.98882944E-14   0.20155115E-15   0.35367390E-10   0.22454507E-19   0.32683440E-11   0.13808077E-15   0.10015055E-13   0.10015879E-13   0.43746108E-14   0.34856578E+04   0.34335601E+04   0.23517096E-01   0.23668958E+05   0.41948703E+07   0.17523421E+00  -0.20805361E+03   0.22828414E+04
  0.42344680E+00   0.36528533E-10   0.27282383E-05   0.37226699E-02   0.10253700E-15   0.78837393E+00   0.29664232E-03   0.20760403E+00   0.51513009E-13   0.12060746E-13   0.84097911E-16   0.98996016E-15   0.98921842E-14   0.19112149E-15   0.33484695E-10   0.20851211E-19   0.30883617E-11   0.12747635E-15   0.10016178E-13   0.10017003E-13   0.44139684E-14   0.34866986E+04   0.34314089E+04   0.23503267E-01   0.23661125E+05   0.41948686E+07   0.17655500E+00  -0.20964775E+03   0.22875182E+04
  0.42359680E+00   0.34560318E-10   0.26747618E-05   0.36411372E-02   0.10370103E-15   0.78841134E+00   0.28645423E-03   0.20765839E+00   0.51415168E-13   0.12028965E-13   0.89784343E-16   0.10288975E-14   0.98959660E-14   0.18110140E-15   0.31688694E-10   0.19344751E-19   0.29161192E-11   0.11757041E-15   0.10017304E-13   0.10018132E-13   0.44533626E-14   0.34877552E+04   0.34291582E+04   0.23489252E-01   0.23653216E+05   0.41948667E+07   0.17787866E+00  -0.21124621E+03   0.22921852E+04
  0.42374680E+00   0.32682913E-10   0.26217856E-05   0.35605022E-02   0.10484010E-15   0.78844827E+00   0.27654096E-03   0.20771207E+00   0.51315328E-13   0.11997376E-13   0.95874153E-16   0.10686738E-14   0.98996422E-14   0.17148448E-15   0.29975932E-10   0.17930809E-19   0.27514461E-11   0.10832750E-15   0.10018433E-13   0.10019266E-13   0.44927950E-14   0.34888280E+04   0.34268081E+04   0.23475049E-01   0.23645230E+05   0.41948649E+07   0.17920522E+00  -0.21284905E+03   0.22968424E+04
  0.42389680E+00   0.30892809E-10   0.25693123E-05   0.34807686E-02   0.10595280E-15   0.78848470E+00   0.26689687E-03   0.20776507E+00   0.51213475E-13   0.11965977E-13   0.10240958E-15   0.11092729E-14   0.99032150E-14   0.16226372E-15   0.28343079E-10   0.16605134E-19   0.25941634E-11   0.99713031E-16   0.10019567E-13   0.10020405E-13   0.45322674E-14   0.34899175E+04   0.34243548E+04   0.23460655E-01   0.23637166E+05   0.41948632E+07   0.18053468E+00  -0.21445632E+03   0.23014897E+04
  0.42404680E+00   0.29186608E-10   0.25173444E-05   0.34019403E-02   0.10703784E-15   0.78852064E+00   0.25751640E-03   0.20781739E+00   0.51109590E-13   0.11934767E-13   0.10944186E-15   0.11506777E-14   0.99066866E-14   0.15343149E-15   0.26786923E-10   0.15363533E-19   0.24440848E-11   0.91693393E-16   0.10020705E-13   0.10021548E-13   0.45717818E-14   0.34910239E+04   0.34217965E+04   0.23446066E-01   0.23629024E+05   0.41948615E+07   0.18186708E+00  -0.21606807E+03   0.23061272E+04
  0.42419680E+00   0.27561021E-10   0.24658841E-05   0.33240212E-02   0.10809404E-15   0.78855609E+00   0.24839411E-03   0.20786903E+00   0.51003641E-13   0.11903742E-13   0.11703381E-15   0.11928705E-14   0.99100593E-14   0.14497965E-15   0.25304370E-10   0.14201953E-19   0.23010178E-11   0.84235956E-16   0.10021848E-13   0.10022697E-13   0.46113398E-14   0.34921479E+04   0.34191319E+04   0.23431280E-01   0.23620803E+05   0.41948596E+07   0.18320242E+00  -0.21768434E+03   0.23107548E+04
  0.42434680E+00   0.26012866E-10   0.24149335E-05   0.32470152E-02   0.10912031E-15   0.78859105E+00   0.23952462E-03   0.20791999E+00   0.50895587E-13   0.11872902E-13   0.12526304E-15   0.12358327E-14   0.99133351E-14   0.13689964E-15   0.23892434E-10   0.13116336E-19   0.21647645E-11   0.77309142E-16   0.10022996E-13   0.10023852E-13   0.46509433E-14   0.34932897E+04   0.34163611E+04   0.23416293E-01   0.23612502E+05   0.41948578E+07   0.18454074E+00  -0.21930520E+03   0.23153725E+04
  0.42449680E+00   0.24539064E-10   0.23644949E-05   0.31709258E-02   0.11011567E-15   0.78862553E+00   0.23090267E-03   0.20797028E+00   0.50785367E-13   0.11842243E-13   0.13422590E-15   0.12795454E-14   0.99165161E-14   0.12918249E-15   0.22548237E-10   0.12102798E-19   0.20351232E-11   0.70882452E-16   0.10024148E-13   0.10025012E-13   0.46905943E-14   0.34944498E+04   0.34134803E+04   0.23401103E-01   0.23604121E+05   0.41948561E+07   0.18588205E+00  -0.22093069E+03   0.23199802E+04
  0.42464680E+00   0.23136636E-10   0.23145704E-05   0.30957568E-02   0.11107927E-15   0.78865952E+00   0.22252306E-03   0.20801988E+00   0.50672898E-13   0.11811764E-13   0.14404226E-15   0.13239889E-14   0.99196045E-14   0.12181894E-15   0.21269007E-10   0.11157567E-19   0.19118886E-11   0.64926495E-16   0.10025306E-13   0.10026178E-13   0.47302947E-14   0.34956286E+04   0.34104877E+04   0.23385706E-01   0.23595659E+05   0.41948544E+07   0.18722637E+00  -0.22256087E+03   0.23245779E+04
  0.42479680E+00   0.21802701E-10   0.22651622E-05   0.30215119E-02   0.11201035E-15   0.78869303E+00   0.21438071E-03   0.20806881E+00   0.50558071E-13   0.11781463E-13   0.15486122E-15   0.13691431E-14   0.99226022E-14   0.11479939E-15   0.20052069E-10   0.10276954E-19   0.17948535E-11   0.59413004E-16   0.10026470E-13   0.10027351E-13   0.47700465E-14   0.34968266E+04   0.34073826E+04   0.23370099E-01   0.23587116E+05   0.41948524E+07   0.18857372E+00  -0.22419578E+03   0.23291657E+04
  0.42494680E+00   0.20534473E-10   0.22162721E-05   0.29481947E-02   0.11290829E-15   0.78872605E+00   0.20647060E-03   0.20811706E+00   0.50440741E-13   0.11751339E-13   0.16686773E-15   0.14149877E-14   0.99255113E-14   0.10811408E-15   0.18894846E-10   0.94574272E-20   0.16838089E-11   0.54314852E-16   0.10027639E-13   0.10028530E-13   0.48098517E-14   0.34980440E+04   0.34041640E+04   0.23354280E-01   0.23578490E+05   0.41948507E+07   0.18992413E+00  -0.22583550E+03   0.23337434E+04
  0.42509680E+00   0.19329258E-10   0.21679023E-05   0.28758084E-02   0.11377257E-15   0.78875860E+00   0.19878780E-03   0.20816464E+00   0.50320724E-13   0.11721389E-13   0.18029025E-15   0.14615020E-14   0.99283337E-14   0.10175304E-15   0.17794854E-10   0.86954867E-20   0.15785456E-11   0.49606054E-16   0.10028815E-13   0.10029716E-13   0.48497122E-14   0.34992815E+04   0.34008280E+04   0.23338246E-01   0.23569782E+05   0.41948491E+07   0.19127762E+00  -0.22748006E+03   0.23383110E+04
  0.42524680E+00   0.18184451E-10   0.21200547E-05   0.28043567E-02   0.11460280E-15   0.78879066E+00   0.19132746E-03   0.20821154E+00   0.50197781E-13   0.11691612E-13   0.19540924E-15   0.15086649E-14   0.99310714E-14   0.95706155E-16   0.16749698E-10   0.79878717E-20   0.14788541E-11   0.45261768E-16   0.10029997E-13   0.10030909E-13   0.48896303E-14   0.35005392E+04   0.33973741E+04   0.23321993E-01   0.23560991E+05   0.41948470E+07   0.19263420E+00  -0.22912954E+03   0.23428685E+04
