# HEGEL:: NS_NLTE fluid model solution file
# SI UNITS used: position [m], density [kg/m^3], number density [1/m^3], velocity [m/s], pressure [Pa], energy [J/kg], power [W/m^3], heat-flux [W/m^2], electric field [V/m], magnetic field [T]
# x  X_em  X_N  X_O  X_C  X_N2  X_NO  X_O2  X_CO  X_CO2  X_CN  X_C2  X_C3  X_N2p  X_NOp  X_Np  X_O2p  X_Op  X_COp  X_CNp  X_Cp  Th  Tve  rho  p  H  Mf  u  v
  0.42059680E+00   0.96527708E-10   0.38320891E-05   0.54322033E-02   0.78109871E-16   0.78756978E+00   0.54980705E-03   0.20644438E+00   0.52996531E-13   0.12702310E-13   0.23971256E-16   0.42437693E-15   0.97972678E-14   0.46000307E-15   0.88648701E-10   0.72532142E-19   0.79238217E-11   0.48970065E-15   0.99952608E-14   0.99962422E-14   0.36727363E-14   0.34691624E+04   0.34572292E+04   0.23736838E-01   0.23796468E+05   0.41949018E+07   0.15198852E+00  -0.18011703E+03   0.21972177E+04
  0.42074680E+00   0.92003327E-10   0.37697057E-05   0.53343156E-02   0.79400120E-16   0.78761688E+00   0.53320123E-03   0.20651184E+00   0.52935207E-13   0.12666426E-13   0.25635602E-16   0.44583708E-15   0.98035346E-14   0.44226076E-15   0.84455201E-10   0.68483532E-19   0.75929386E-11   0.46019117E-15   0.99963583E-14   0.99973179E-14   0.37116964E-14   0.34699960E+04   0.34565669E+04   0.23725773E-01   0.23789922E+05   0.41948999E+07   0.15326075E+00  -0.18164105E+03   0.22020678E+04
  0.42089680E+00   0.87662024E-10   0.37077602E-05   0.52372660E-02   0.80701627E-16   0.78766344E+00   0.51699850E-03   0.20657859E+00   0.52872102E-13   0.12630781E-13   0.27415917E-16   0.46821945E-15   0.98096435E-14   0.42485916E-15   0.80436814E-10   0.64600158E-19   0.72700198E-11   0.43203146E-15   0.99974553E-14   0.99983950E-14   0.37506679E-14   0.34708373E+04   0.34558361E+04   0.23714582E-01   0.23783308E+05   0.41948980E+07   0.15453554E+00  -0.18316863E+03   0.22069084E+04
  0.42104680E+00   0.83497481E-10   0.36462562E-05   0.51410564E-02   0.82012466E-16   0.78770947E+00   0.50119093E-03   0.20664463E+00   0.52807187E-13   0.12595373E-13   0.29319203E-16   0.49153224E-15   0.98155973E-14   0.40781390E-15   0.76587037E-10   0.60879776E-19   0.69552486E-11   0.40519286E-15   0.99985520E-14   0.99994737E-14   0.37896519E-14   0.34716866E+04   0.34550354E+04   0.23703263E-01   0.23776626E+05   0.41948962E+07   0.15581293E+00  -0.18469981E+03   0.22117394E+04
  0.42119680E+00   0.79503566E-10   0.35851979E-05   0.50456889E-02   0.83330670E-16   0.78775498E+00   0.48577073E-03   0.20670998E+00   0.52740435E-13   0.12560199E-13   0.31352874E-16   0.51578214E-15   0.98213990E-14   0.39113915E-15   0.72899582E-10   0.57319836E-19   0.66487812E-11   0.37964481E-15   0.99996486E-14   0.10000554E-13   0.38286495E-14   0.34725446E+04   0.34541629E+04   0.23691812E-01   0.23769876E+05   0.41948944E+07   0.15709291E+00  -0.18623463E+03   0.22165608E+04
  0.42134680E+00   0.75674328E-10   0.35245892E-05   0.49511657E-02   0.84654230E-16   0.78779996E+00   0.47073027E-03   0.20677462E+00   0.52671821E-13   0.12525256E-13   0.33524785E-16   0.54097439E-15   0.98270547E-14   0.37484748E-15   0.69368371E-10   0.53917520E-19   0.63507471E-11   0.35535499E-15   0.10000745E-13   0.10001636E-13   0.38676619E-14   0.34734116E+04   0.34532168E+04   0.23680226E-01   0.23763057E+05   0.41948925E+07   0.15837551E+00  -0.18777313E+03   0.22213725E+04
  0.42149680E+00   0.72003996E-10   0.34644341E-05   0.48574894E-02   0.85981104E-16   0.78784442E+00   0.45606204E-03   0.20683856E+00   0.52601324E-13   0.12490541E-13   0.35843272E-16   0.56711276E-15   0.98325806E-14   0.35894991E-15   0.65987526E-10   0.50669711E-19   0.60612494E-11   0.33228956E-15   0.10001843E-13   0.10002721E-13   0.39066901E-14   0.34742881E+04   0.34521954E+04   0.23668501E-01   0.23756169E+05   0.41948907E+07   0.15966074E+00  -0.18931534E+03   0.22261747E+04
  0.42164680E+00   0.68486967E-10   0.34047362E-05   0.47646625E-02   0.87309228E-16   0.78788836E+00   0.44175868E-03   0.20690181E+00   0.52528924E-13   0.12456053E-13   0.38317195E-16   0.59419953E-15   0.98380203E-14   0.34345597E-15   0.62751370E-10   0.47573081E-19   0.57803655E-11   0.31041337E-15   0.10002940E-13   0.10003807E-13   0.39457355E-14   0.34751746E+04   0.34510969E+04   0.23656634E-01   0.23749211E+05   0.41948889E+07   0.16094861E+00  -0.19086131E+03   0.22309673E+04
  0.42179680E+00   0.65117809E-10   0.33454994E-05   0.46726880E-02   0.88636526E-16   0.78793179E+00   0.42781297E-03   0.20696437E+00   0.52454604E-13   0.12421788E-13   0.40955986E-16   0.62223550E-15   0.98432125E-14   0.32837364E-15   0.59654417E-10   0.44624077E-19   0.55081479E-11   0.28969014E-15   0.10004039E-13   0.10004896E-13   0.39847993E-14   0.34760715E+04   0.34499198E+04   0.23644620E-01   0.23742182E+05   0.41948871E+07   0.16223915E+00  -0.19241107E+03   0.22357502E+04
  0.42194680E+00   0.61891252E-10   0.32867271E-05   0.45815686E-02   0.89960919E-16   0.78797470E+00   0.41421779E-03   0.20702623E+00   0.52378351E-13   0.12387745E-13   0.43769710E-16   0.65122009E-15   0.98483205E-14   0.31370947E-15   0.56691369E-10   0.41818949E-19   0.52446249E-11   0.27008268E-15   0.10005139E-13   0.10005987E-13   0.40238829E-14   0.34769794E+04   0.34486628E+04   0.23632458E-01   0.23735083E+05   0.41948852E+07   0.16353237E+00  -0.19396467E+03   0.22405235E+04
  0.42209680E+00   0.58802184E-10   0.32284230E-05   0.44913074E-02   0.91280330E-16   0.78801710E+00   0.40096619E-03   0.20708740E+00   0.52300152E-13   0.12353920E-13   0.46769131E-16   0.68115116E-15   0.98532744E-14   0.29946857E-15   0.53857109E-10   0.39153731E-19   0.49898015E-11   0.25155311E-15   0.10006240E-13   0.10007080E-13   0.40629875E-14   0.34778986E+04   0.34473241E+04   0.23620143E-01   0.23727912E+05   0.41948834E+07   0.16482828E+00  -0.19552215E+03   0.22452872E+04
  0.42224680E+00   0.55845649E-10   0.31705902E-05   0.44019075E-02   0.92592698E-16   0.78805899E+00   0.38805130E-03   0.20714788E+00   0.52219997E-13   0.12320311E-13   0.49965800E-16   0.71202524E-15   0.98581091E-14   0.28565470E-15   0.51146698E-10   0.36624430E-19   0.47436606E-11   0.23406299E-15   0.10007342E-13   0.10008177E-13   0.41021146E-14   0.34788297E+04   0.34459012E+04   0.23607671E-01   0.23720669E+05   0.41948816E+07   0.16612690E+00  -0.19708354E+03   0.22500412E+04
  0.42239680E+00   0.53016841E-10   0.31132323E-05   0.43133723E-02   0.93895988E-16   0.78810038E+00   0.37546642E-03   0.20720767E+00   0.52137879E-13   0.12286915E-13   0.53372155E-16   0.74383741E-15   0.98628135E-14   0.27227027E-15   0.48555367E-10   0.34226830E-19   0.45061641E-11   0.21757357E-15   0.10008447E-13   0.10009276E-13   0.41412657E-14   0.34797731E+04   0.34443924E+04   0.23595040E-01   0.23713355E+05   0.41948798E+07   0.16742825E+00  -0.19864891E+03   0.22547856E+04
  0.42254680E+00   0.50311100E-10   0.30563524E-05   0.42257053E-02   0.95188193E-16   0.78814125E+00   0.36320492E-03   0.20726678E+00   0.52053792E-13   0.12253731E-13   0.57001657E-16   0.77658142E-15   0.98673943E-14   0.25931648E-15   0.46078517E-10   0.31956659E-19   0.42772540E-11   0.20204589E-15   0.10009553E-13   0.10010379E-13   0.41804421E-14   0.34807292E+04   0.34427960E+04   0.23582246E-01   0.23705967E+05   0.41948780E+07   0.16873235E+00  -0.20021828E+03   0.22595203E+04
  0.42269680E+00   0.47723910E-10   0.29999537E-05   0.41389100E-02   0.96467345E-16   0.78818163E+00   0.35126032E-03   0.20732520E+00   0.51967731E-13   0.12220756E-13   0.60868954E-16   0.81024969E-15   0.98718526E-14   0.24679326E-15   0.43711705E-10   0.29809569E-19   0.40568538E-11   0.18744101E-15   0.10010661E-13   0.10011485E-13   0.42196453E-14   0.34816985E+04   0.34411102E+04   0.23569287E-01   0.23698506E+05   0.41948762E+07   0.17003921E+00  -0.20179170E+03   0.22642454E+04
  0.42284680E+00   0.45250892E-10   0.29440391E-05   0.40529902E-02   0.97731522E-16   0.78822150E+00   0.33962625E-03   0.20738294E+00   0.51879694E-13   0.12187986E-13   0.64990110E-16   0.84483336E-15   0.98761913E-14   0.23469949E-15   0.41450649E-10   0.27781193E-19   0.38448695E-11   0.17372012E-15   0.10011772E-13   0.10012594E-13   0.42588770E-14   0.34826815E+04   0.34393337E+04   0.23556157E-01   0.23690971E+05   0.41948744E+07   0.17134885E+00  -0.20336921E+03   0.22689607E+04
  0.42299680E+00   0.42887805E-10   0.28886115E-05   0.39679493E-02   0.98978865E-16   0.78826088E+00   0.32829645E-03   0.20743999E+00   0.51789678E-13   0.12155421E-13   0.69382900E-16   0.88032234E-15   0.98804126E-14   0.22303295E-15   0.39291216E-10   0.25867046E-19   0.36411912E-11   0.16084469E-15   0.10012885E-13   0.10013707E-13   0.42981387E-14   0.34836784E+04   0.34374659E+04   0.23542856E-01   0.23683362E+05   0.41948725E+07   0.17266129E+00  -0.20495087E+03   0.22736663E+04
  0.42314680E+00   0.40630536E-10   0.28336737E-05   0.38837911E-02   0.10020757E-15   0.78829975E+00   0.31726475E-03   0.20749636E+00   0.51697681E-13   0.12123057E-13   0.74067202E-16   0.91670533E-15   0.98845191E-14   0.21179046E-15   0.37229419E-10   0.24062720E-19   0.34456942E-11   0.14877659E-15   0.10014002E-13   0.10014824E-13   0.43374320E-14   0.34846899E+04   0.34355036E+04   0.23529378E-01   0.23675677E+05   0.41948708E+07   0.17397654E+00  -0.20653672E+03   0.22783622E+04
  0.42329680E+00   0.38475104E-10   0.27792287E-05   0.38005192E-02   0.10141592E-15   0.78833813E+00   0.30652511E-03   0.20755205E+00   0.51603701E-13   0.12090893E-13   0.79065525E-16   0.95396993E-15   0.98885130E-14   0.20096793E-15   0.35261414E-10   0.22363799E-19   0.32582402E-11   0.13747825E-15   0.10015121E-13   0.10015945E-13   0.43767585E-14   0.34857163E+04   0.34334449E+04   0.23515721E-01   0.23667918E+05   0.41948690E+07   0.17529463E+00  -0.20812681E+03   0.22830483E+04
  0.42344680E+00   0.36417649E-10   0.27252790E-05   0.37181376E-02   0.10260225E-15   0.78837601E+00   0.29607159E-03   0.20760705E+00   0.51507736E-13   0.12058926E-13   0.84403709E-16   0.99210267E-15   0.98923969E-14   0.19056039E-15   0.33383493E-10   0.20765877E-19   0.30786789E-11   0.12691270E-15   0.10016244E-13   0.10017070E-13   0.44161200E-14   0.34867581E+04   0.34312881E+04   0.23501882E-01   0.23660082E+05   0.41948673E+07   0.17661558E+00  -0.20972117E+03   0.22877247E+04
  0.42359680E+00   0.34454436E-10   0.26718273E-05   0.36366503E-02   0.10376500E-15   0.78841340E+00   0.28589834E-03   0.20766138E+00   0.51409779E-13   0.12027153E-13   0.90111860E-16   0.10310891E-14   0.98961730E-14   0.18056213E-15   0.31592081E-10   0.19264508E-19   0.29068491E-11   0.11704373E-15   0.10017370E-13   0.10018199E-13   0.44555180E-14   0.34878157E+04   0.34290318E+04   0.23487858E-01   0.23652169E+05   0.41948653E+07   0.17793939E+00  -0.21131987E+03   0.22923912E+04
  0.42374680E+00   0.32581846E-10   0.26188763E-05   0.35560609E-02   0.10490270E-15   0.78845030E+00   0.27599963E-03   0.20771502E+00   0.51309823E-13   0.11995573E-13   0.96225579E-16   0.10709137E-14   0.98998436E-14   0.17096672E-15   0.29883729E-10   0.17855479E-19   0.27425798E-11   0.10783591E-15   0.10018500E-13   0.10019333E-13   0.44949545E-14   0.34888896E+04   0.34266760E+04   0.23473645E-01   0.23644180E+05   0.41948636E+07   0.17926610E+00  -0.21292295E+03   0.22970480E+04
  0.42389680E+00   0.30796374E-10   0.25664284E-05   0.34763733E-02   0.10601396E-15   0.78848670E+00   0.26636981E-03   0.20776799E+00   0.51207853E-13   0.11964183E-13   0.10278755E-15   0.11115602E-14   0.99034109E-14   0.16176710E-15   0.28255114E-10   0.16534502E-19   0.25856916E-11   0.99254727E-16   0.10019634E-13   0.10020472E-13   0.45344310E-14   0.34899800E+04   0.34242169E+04   0.23459240E-01   0.23636112E+05   0.41948618E+07   0.18059572E+00  -0.21453046E+03   0.23016949E+04
  0.42404680E+00   0.29094629E-10   0.25144860E-05   0.33975913E-02   0.10709749E-15   0.78852262E+00   0.25700334E-03   0.20782027E+00   0.51103848E-13   0.11932982E-13   0.10984960E-15   0.11530116E-14   0.99068772E-14   0.15295561E-15   0.26703030E-10   0.15297376E-19   0.24359978E-11   0.91266601E-16   0.10020773E-13   0.10021616E-13   0.45739496E-14   0.34910876E+04   0.34216526E+04   0.23444641E-01   0.23627966E+05   0.41948601E+07   0.18192827E+00  -0.21614245E+03   0.23063319E+04
  0.42419680E+00   0.27473327E-10   0.24630513E-05   0.33197189E-02   0.10815211E-15   0.78855804E+00   0.24789477E-03   0.20787188E+00   0.50997779E-13   0.11901966E-13   0.11747528E-15   0.11952500E-14   0.99102445E-14   0.14452409E-15   0.25224387E-10   0.14140012E-19   0.22933054E-11   0.83838961E-16   0.10021916E-13   0.10022766E-13   0.46135119E-14   0.34922126E+04   0.34189818E+04   0.23429844E-01   0.23619742E+05   0.41948582E+07   0.18326377E+00  -0.21775897E+03   0.23109590E+04
  0.42434680E+00   0.25929292E-10   0.24121265E-05   0.32427597E-02   0.10917673E-15   0.78859298E+00   0.23903873E-03   0.20792281E+00   0.50889600E-13   0.11871134E-13   0.12574315E-15   0.12382569E-14   0.99135152E-14   0.13646396E-15   0.23816206E-10   0.13058431E-19   0.21574164E-11   0.76940280E-16   0.10023064E-13   0.10023921E-13   0.46531199E-14   0.34933555E+04   0.34162049E+04   0.23414846E-01   0.23611437E+05   0.41948564E+07   0.18460225E+00  -0.21938008E+03   0.23155762E+04
  0.42449680E+00   0.24459450E-10   0.23617139E-05   0.31667175E-02   0.11017040E-15   0.78862743E+00   0.23042997E-03   0.20797306E+00   0.50779251E-13   0.11840484E-13   0.13475074E-15   0.12820132E-14   0.99166911E-14   0.12876622E-15   0.22475615E-10   0.12048733E-19   0.20281287E-11   0.70540116E-16   0.10024217E-13   0.10025082E-13   0.46927755E-14   0.34945168E+04   0.34133178E+04   0.23399645E-01   0.23603052E+05   0.41948547E+07   0.18594372E+00  -0.22100582E+03   0.23201835E+04
  0.42464680E+00   0.23060827E-10   0.23118156E-05   0.30915960E-02   0.11113225E-15   0.78866140E+00   0.22206329E-03   0.20802263E+00   0.50666648E-13   0.11810013E-13   0.14461944E-15   0.13264992E-14   0.99197745E-14   0.12142158E-15   0.21199847E-10   0.11107119E-19   0.19052370E-11   0.64609135E-16   0.10025376E-13   0.10026248E-13   0.47324806E-14   0.34956968E+04   0.34103187E+04   0.23384236E-01   0.23594587E+05   0.41948531E+07   0.18728820E+00  -0.22263625E+03   0.23247808E+04
  0.42479680E+00   0.21730546E-10   0.22624336E-05   0.30173989E-02   0.11206155E-15   0.78869488E+00   0.21393360E-03   0.20807152E+00   0.50551680E-13   0.11779721E-13   0.15550017E-15   0.13716950E-14   0.99227674E-14   0.11442045E-15   0.19986231E-10   0.10229961E-19   0.17885339E-11   0.59119130E-16   0.10026540E-13   0.10027422E-13   0.47722372E-14   0.34968959E+04   0.34072073E+04   0.23368619E-01   0.23586040E+05   0.41948510E+07   0.18863571E+00  -0.22427143E+03   0.23293681E+04
  0.42494680E+00   0.20465827E-10   0.22135701E-05   0.29441298E-02   0.11295767E-15   0.78872788E+00   0.20603590E-03   0.20811974E+00   0.50434200E-13   0.11749605E-13   0.16758015E-15   0.14175801E-14   0.99256717E-14   0.10775304E-15   0.18832196E-10   0.94136511E-20   0.16778103E-11   0.54043032E-16   0.10027710E-13   0.10028601E-13   0.48120473E-14   0.34981146E+04   0.34039819E+04   0.23352788E-01   0.23577411E+05   0.41948494E+07   0.18998629E+00  -0.22591140E+03   0.23339453E+04
  0.42509680E+00   0.19263979E-10   0.21652269E-05   0.28717919E-02   0.11382010E-15   0.78876040E+00   0.19836526E-03   0.20816728E+00   0.50314019E-13   0.11719663E-13   0.18109054E-15   0.14641337E-14   0.99284895E-14   0.10140937E-15   0.17735262E-10   0.86547898E-20   0.15728569E-11   0.49354915E-16   0.10028886E-13   0.10029788E-13   0.48519129E-14   0.34993532E+04   0.34006392E+04   0.23336742E-01   0.23568699E+05   0.41948478E+07   0.19133994E+00  -0.22755624E+03   0.23385124E+04
  0.42524680E+00   0.18122404E-10   0.21174060E-05   0.28003888E-02   0.11464846E-15   0.78879244E+00   0.19091684E-03   0.20821414E+00   0.50190898E-13   0.11689894E-13   0.19631505E-15   0.15113348E-14   0.99312226E-14   0.95379336E-16   0.16693039E-10   0.79500535E-20   0.14734642E-11   0.45029999E-16   0.10030069E-13   0.10030981E-13   0.48918361E-14   0.35006123E+04   0.33971787E+04   0.23320477E-01   0.23559904E+05   0.41948457E+07   0.19269669E+00  -0.22920598E+03   0.23430695E+04
  0.42539680E+00   0.17038589E-10   0.20701093E-05   0.27299239E-02   0.11544246E-15   0.78882399E+00   0.18368588E-03   0.20826033E+00   0.50064537E-13   0.11660297E-13   0.21359928E-15   0.15591624E-14   0.99338729E-14   0.89652738E-16   0.15703222E-10   0.72962928E-20   0.13794239E-11   0.41044634E-16   0.10031258E-13   0.10032182E-13   0.49318190E-14   0.35018921E+04   0.33935994E+04   0.23303991E-01   0.23551025E+05   0.41948441E+07   0.19405657E+00  -0.23086069E+03   0.23476164E+04
  0.42554680E+00   0.16010106E-10   0.20233383E-05   0.26604001E-02   0.11620195E-15   0.78885507E+00   0.17666769E-03   0.20830584E+00   0.49934565E-13   0.11630870E-13   0.23336077E-15   0.16075952E-14   0.99364424E-14   0.84219335E-16   0.14763592E-10   0.66904325E-20   0.12905288E-11   0.37376299E-16   0.10032455E-13   0.10033391E-13   0.49718637E-14   0.35031931E+04   0.33898975E+04   0.23287280E-01   0.23542061E+05   0.41948425E+07   0.19541960E+00  -0.23252043E+03   0.23521531E+04
  0.42569680E+00   0.15034613E-10   0.19770949E-05   0.25918206E-02   0.11692689E-15   0.78888567E+00   0.16985766E-03   0.20835067E+00   0.49800529E-13   0.11601613E-13   0.25609928E-15   0.16566118E-14   0.99389329E-14   0.79068884E-16   0.13872010E-10   0.61295521E-20   0.12065739E-11   0.34003584E-16   0.10033659E-13   0.10034607E-13   0.50119724E-14   0.35045158E+04   0.33860732E+04   0.23270342E-01   0.23533011E+05   0.41948404E+07   0.19678579E+00  -0.23418526E+03   0.23566796E+04
  0.42584680E+00   0.14109845E-10   0.19313808E-05   0.25241884E-02   0.11761735E-15   0.78891579E+00   0.16325127E-03   0.20839484E+00   0.49661885E-13   0.11572526E-13   0.28240714E-15   0.17061912E-14   0.99413461E-14   0.74191165E-16   0.13026415E-10   0.56108367E-20   0.11273568E-11   0.30906166E-16   0.10034870E-13   0.10035832E-13   0.50521472E-14   0.35058605E+04   0.33821240E+04   0.23253174E-01   0.23523876E+05   0.41948389E+07   0.19815519E+00  -0.23585523E+03   0.23611959E+04
  0.42599680E+00   0.13233616E-10   0.18861977E-05   0.24575063E-02   0.11827352E-15   0.78894544E+00   0.15684406E-03   0.20843832E+00   0.49517987E-13   0.11543607E-13   0.31297900E-15   0.17563121E-14   0.99436839E-14   0.69576013E-16   0.12224820E-10   0.51316661E-20   0.10526778E-11   0.28064789E-16   0.10036090E-13   0.10037065E-13   0.50923905E-14   0.35072276E+04   0.33780470E+04   0.23235773E-01   0.23514653E+05   0.41948368E+07   0.19952780E+00  -0.23753042E+03   0.23657019E+04
  0.42614680E+00   0.12403816E-10   0.18415472E-05   0.23917769E-02   0.11889570E-15   0.78897461E+00   0.15063164E-03   0.20848114E+00   0.49368077E-13   0.11514859E-13   0.34862069E-15   0.18069537E-14   0.99459480E-14   0.65213347E-16   0.11465311E-10   0.46894131E-20   0.98234111E-12   0.25461239E-16   0.10037318E-13   0.10038307E-13   0.51327045E-14   0.35086176E+04   0.33738438E+04   0.23218136E-01   0.23505343E+05   0.41948353E+07   0.20090366E+00  -0.23921088E+03   0.23701976E+04
  0.42629680E+00   0.11618407E-10   0.17974309E-05   0.23270026E-02   0.11948429E-15   0.78900331E+00   0.14460971E-03   0.20852328E+00   0.49211278E-13   0.11486280E-13   0.39025650E-15   0.18580951E-14   0.99481402E-14   0.61093197E-16   0.10746043E-10   0.42817328E-20   0.91615424E-12   0.23078313E-16   0.10038555E-13   0.10039559E-13   0.51730915E-14   0.35100309E+04   0.33695087E+04   0.23200260E-01   0.23495945E+05   0.41948337E+07   0.20228278E+00  -0.24089667E+03   0.23746829E+04
  0.42644680E+00   0.10875426E-10   0.17538503E-05   0.22631859E-02   0.12003981E-15   0.78903154E+00   0.13877401E-03   0.20856474E+00   0.49046587E-13   0.11457874E-13   0.43893431E-15   0.19097160E-14   0.99502621E-14   0.57205722E-16   0.10065240E-10   0.39062684E-20   0.85392907E-12   0.20899789E-16   0.10039801E-13   0.10040820E-13   0.52135539E-14   0.35114679E+04   0.33650426E+04   0.23182142E-01   0.23486457E+05   0.41948317E+07   0.20366521E+00  -0.24258787E+03   0.23791577E+04
  0.42659680E+00   0.10172977E-10   0.17108069E-05   0.22003289E-02   0.12056287E-15   0.78905930E+00   0.13312039E-03   0.20860554E+00   0.48872873E-13   0.11429642E-13   0.49582794E-15   0.19617962E-14   0.99523154E-14   0.53541228E-16   0.94211898E-11   0.35608420E-20   0.79548179E-12   0.18910396E-16   0.10041057E-13   0.10042091E-13   0.52540940E-14   0.35129291E+04   0.33604423E+04   0.23163780E-01   0.23476880E+05   0.41948303E+07   0.20505096E+00  -0.24428454E+03   0.23836222E+04
  0.42674680E+00   0.95092321E-11   0.16683019E-05   0.21384336E-02   0.12105416E-15   0.78908659E+00   0.12764472E-03   0.20864567E+00   0.48688876E-13   0.11401587E-13   0.56223631E-15   0.20143160E-14   0.99543018E-14   0.50090203E-16   0.88122450E-11   0.32433648E-20   0.74063325E-12   0.17095779E-16   0.10042322E-13   0.10043372E-13   0.52947144E-14   0.35144149E+04   0.33557063E+04   0.23145170E-01   0.23467212E+05   0.41948281E+07   0.20644006E+00  -0.24598674E+03   0.23880761E+04
  0.42689680E+00   0.88824302E-11   0.16263370E-05   0.20775019E-02   0.12151449E-15   0.78911341E+00   0.12234298E-03   0.20868512E+00   0.48493211E-13   0.11373713E-13   0.63957875E-15   0.20672560E-14   0.99562228E-14   0.46843323E-16   0.82368180E-11   0.29519158E-20   0.68920909E-12   0.15442469E-16   0.10043598E-13   0.10044665E-13   0.53354173E-14   0.35159256E+04   0.33508333E+04   0.23126309E-01   0.23457452E+05   0.41948268E+07   0.20783254E+00  -0.24769455E+03   0.23925195E+04
  0.42704680E+00   0.82908733E-11   0.15849133E-05   0.20175353E-02   0.12194476E-15   0.78913976E+00   0.11721119E-03   0.20872391E+00   0.48284375E-13   0.11346023E-13   0.72938611E-15   0.21205976E-14   0.99580800E-14   0.43791463E-16   0.76933803E-11   0.26846665E-20   0.64103999E-12   0.13937837E-16   0.10044884E-13   0.10045968E-13   0.53762054E-14   0.35174618E+04   0.33458203E+04   0.23107194E-01   0.23447601E+05   0.41948246E+07   0.20922842E+00  -0.24940804E+03   0.23969524E+04
  0.42719680E+00   0.77329259E-11   0.15440324E-05   0.19585354E-02   0.12234594E-15   0.78916564E+00   0.11224544E-03   0.20876203E+00   0.48060761E-13   0.11318524E-13   0.83328756E-15   0.21743222E-14   0.99598750E-14   0.40925718E-16   0.71804607E-11   0.24397969E-20   0.59596172E-12   0.12570072E-16   0.10046181E-13   0.10047282E-13   0.54170811E-14   0.35190240E+04   0.33406669E+04   0.23087822E-01   0.23437656E+05   0.41948234E+07   0.21062775E+00  -0.25112727E+03   0.24013746E+04
  0.42734680E+00   0.72070127E-11   0.15036956E-05   0.19005032E-02   0.12271909E-15   0.78919107E+00   0.10744189E-03   0.20879948E+00   0.47820673E-13   0.11291223E-13   0.95299280E-15   0.22284124E-14   0.99616094E-14   0.38237403E-16   0.66966428E-11   0.22156939E-20   0.55381530E-12   0.11328135E-16   0.10047489E-13   0.10048608E-13   0.54580469E-14   0.35206125E+04   0.33353695E+04   0.23068191E-01   0.23427618E+05   0.41948212E+07   0.21203054E+00  -0.25285233E+03   0.24057862E+04
  0.42749680E+00   0.67116169E-11   0.14639040E-05   0.18434400E-02   0.12306533E-15   0.78921603E+00   0.10279674E-03   0.20883627E+00   0.47562348E-13   0.11264125E-13   0.10902700E-14   0.22828508E-14   0.99632846E-14   0.35718066E-16   0.62405636E-11   0.20108639E-20   0.51444704E-12   0.10201728E-16   0.10048809E-13   0.10049947E-13   0.54991056E-14   0.35222279E+04   0.33299275E+04   0.23048297E-01   0.23417484E+05   0.41948200E+07   0.21343682E+00  -0.25458328E+03   0.24101870E+04
  0.42764680E+00   0.62452787E-11   0.14246587E-05   0.17873465E-02   0.12338586E-15   0.78924052E+00   0.98306272E-04   0.20887240E+00   0.47283985E-13   0.11237241E-13   0.12469196E-14   0.23376211E-14   0.99649022E-14   0.33359495E-16   0.58109117E-11   0.18238004E-20   0.47770860E-12   0.91812573E-17   0.10050141E-13   0.10051298E-13   0.55402596E-14   0.35238706E+04   0.33243381E+04   0.23028136E-01   0.23407256E+05   0.41948178E+07   0.21484664E+00  -0.25632021E+03   0.24145771E+04
  0.42779680E+00   0.58065938E-11   0.13859611E-05   0.17322232E-02   0.12368195E-15   0.78926456E+00   0.93966826E-04   0.20890786E+00   0.46983770E-13   0.11210579E-13   0.14247448E-14   0.23927073E-14   0.99664635E-14   0.31153727E-16   0.54064256E-11   0.16531009E-20   0.44345702E-12   0.82577980E-17   0.10051486E-13   0.10052662E-13   0.55815117E-14   0.35255410E+04   0.33185991E+04   0.23007707E-01   0.23396930E+05   0.41948162E+07   0.21626001E+00  -0.25806319E+03   0.24189563E+04
  0.42794680E+00   0.53942113E-11   0.13478122E-05   0.16780707E-02   0.12395490E-15   0.78928814E+00   0.89774795E-04   0.20894266E+00   0.46659912E-13   0.11184150E-13   0.16255186E-14   0.24480945E-14   0.99679701E-14   0.29093053E-16   0.50258921E-11   0.14975778E-20   0.41155470E-12   0.74230603E-17   0.10052843E-13   0.10054039E-13   0.56228645E-14   0.35272398E+04   0.33127097E+04   0.22987005E-01   0.23386507E+05   0.41948145E+07   0.21767698E+00  -0.25981231E+03   0.24233248E+04
  0.42809680E+00   0.50068324E-11   0.13102131E-05   0.16248889E-02   0.12420611E-15   0.78931127E+00   0.85726630E-04   0.20897680E+00   0.46310678E-13   0.11157966E-13   0.18509492E-14   0.25037681E-14   0.99694233E-14   0.27170013E-16   0.46681447E-11   0.13559670E-20   0.38186939E-12   0.66693551E-17   0.10054214E-13   0.10055430E-13   0.56643206E-14   0.35289673E+04   0.33066654E+04   0.22966027E-01   0.23375986E+05   0.41948125E+07   0.21909758E+00  -0.26156764E+03   0.24276823E+04
  0.42824680E+00   0.46432091E-11   0.12731649E-05   0.15726779E-02   0.12443698E-15   0.78933394E+00   0.81818839E-04   0.20901029E+00   0.45934430E-13   0.11132039E-13   0.21026439E-14   0.25597145E-14   0.99708245E-14   0.25377406E-16   0.43320622E-11   0.12271816E-20   0.35427416E-12   0.59895612E-17   0.10055598E-13   0.10056835E-13   0.57058829E-14   0.35307242E+04   0.33004676E+04   0.22944770E-01   0.23365366E+05   0.41948114E+07   0.22052184E+00  -0.26332928E+03   0.24320288E+04
