# HEGEL:: NS_NLTE fluid model solution file
# SI UNITS used: position [m], density [kg/m^3], number density [1/m^3], velocity [m/s], pressure [Pa], energy [J/kg], power [W/m^3], heat-flux [W/m^2], electric field [V/m], magnetic field [T]
# x  X_em  X_N  X_O  X_C  X_N2  X_NO  X_O2  X_CO  X_CO2  X_CN  X_C2  X_C3  X_N2p  X_NOp  X_Np  X_O2p  X_Op  X_COp  X_CNp  X_Cp  Th  Tve  rho  p  H  Mf  u  v
  0.42239680E+00   0.53072705E-10   0.31143858E-05   0.43151565E-02   0.93869654E-16   0.78809954E+00   0.37571807E-03   0.20720647E+00   0.52139530E-13   0.12287610E-13   0.53300765E-16   0.74318098E-15   0.98627192E-14   0.27253546E-15   0.48606528E-10   0.34273892E-19   0.45108678E-11   0.21789668E-15   0.10008423E-13   0.10009253E-13   0.41404822E-14   0.34797535E+04   0.34444234E+04   0.23595530E-01   0.23713735E+05   0.41948804E+07   0.16740628E+00  -0.19862239E+03   0.22547085E+04
  0.42254680E+00   0.50364573E-10   0.30574973E-05   0.42274734E-02   0.95162078E-16   0.78814043E+00   0.36345031E-03   0.20726559E+00   0.52055484E-13   0.12254423E-13   0.56925523E-16   0.77590548E-15   0.98673024E-14   0.25957322E-15   0.46127455E-10   0.32001295E-19   0.42817895E-11   0.20235026E-15   0.10009529E-13   0.10010355E-13   0.41796574E-14   0.34807093E+04   0.34428289E+04   0.23582740E-01   0.23706348E+05   0.41948786E+07   0.16871032E+00  -0.20019168E+03   0.22594433E+04
  0.42269680E+00   0.47775077E-10   0.30010898E-05   0.41406621E-02   0.96441489E-16   0.78818081E+00   0.35149956E-03   0.20732402E+00   0.51969465E-13   0.12221443E-13   0.60787754E-16   0.80955439E-15   0.98717631E-14   0.24704156E-15   0.43758505E-10   0.29851763E-19   0.40612224E-11   0.18772739E-15   0.10010637E-13   0.10011461E-13   0.42188595E-14   0.34816783E+04   0.34411450E+04   0.23569783E-01   0.23698888E+05   0.41948768E+07   0.17001713E+00  -0.20176502E+03   0.22641685E+04
  0.42284680E+00   0.45299837E-10   0.29451663E-05   0.40547260E-02   0.97705964E-16   0.78822070E+00   0.33985946E-03   0.20738177E+00   0.51881470E-13   0.12188671E-13   0.64903492E-16   0.84411885E-15   0.98761040E-14   0.23493936E-15   0.41495391E-10   0.27821003E-19   0.38490730E-11   0.17398925E-15   0.10011748E-13   0.10012570E-13   0.42580899E-14   0.34826609E+04   0.34393703E+04   0.23556657E-01   0.23691355E+05   0.41948749E+07   0.17132671E+00  -0.20334245E+03   0.22688840E+04
  0.42299680E+00   0.42934608E-10   0.28897297E-05   0.39696688E-02   0.98953641E-16   0.78826008E+00   0.32852374E-03   0.20743884E+00   0.51791495E-13   0.12156102E-13   0.69290473E-16   0.87958880E-15   0.98803277E-14   0.22326443E-15   0.39333979E-10   0.25904685E-19   0.36452316E-11   0.16109732E-15   0.10012861E-13   0.10013683E-13   0.42973503E-14   0.34836576E+04   0.34375044E+04   0.23543359E-01   0.23683747E+05   0.41948731E+07   0.17263910E+00  -0.20492403E+03   0.22735898E+04
  0.42314680E+00   0.40675275E-10   0.28347830E-05   0.38854941E-02   0.10018272E-15   0.78829897E+00   0.31748624E-03   0.20749522E+00   0.51699541E-13   0.12123735E-13   0.73968526E-16   0.91595298E-15   0.98844364E-14   0.21201361E-15   0.37270279E-10   0.24098232E-19   0.34495738E-11   0.14901346E-15   0.10013978E-13   0.10014800E-13   0.43366423E-14   0.34846688E+04   0.34355441E+04   0.23529885E-01   0.23676064E+05   0.41948713E+07   0.17395430E+00  -0.20650980E+03   0.22782858E+04
  0.42329680E+00   0.38517855E-10   0.27803288E-05   0.38022057E-02   0.10139147E-15   0.78833735E+00   0.30674091E-03   0.20755092E+00   0.51605603E-13   0.12091567E-13   0.78960098E-16   0.95319900E-15   0.98884325E-14   0.20118282E-15   0.35300444E-10   0.22397282E-19   0.32619618E-11   0.13770008E-15   0.10015097E-13   0.10015920E-13   0.43759674E-14   0.34856948E+04   0.34334874E+04   0.23516231E-01   0.23668305E+05   0.41948696E+07   0.17527233E+00  -0.20809979E+03   0.22829721E+04
  0.42344680E+00   0.36458486E-10   0.27263700E-05   0.37198075E-02   0.10257825E-15   0.78837525E+00   0.29628181E-03   0.20760594E+00   0.51509680E-13   0.12059596E-13   0.84290951E-16   0.99131341E-15   0.98923186E-14   0.19076712E-15   0.33420764E-10   0.20797311E-19   0.30822453E-11   0.12712021E-15   0.10016219E-13   0.10017045E-13   0.44153275E-14   0.34867363E+04   0.34313327E+04   0.23502396E-01   0.23660471E+05   0.41948679E+07   0.17659322E+00  -0.20969408E+03   0.22876486E+04
  0.42359680E+00   0.34493430E-10   0.26729091E-05   0.36383034E-02   0.10374148E-15   0.78841264E+00   0.28610309E-03   0.20766028E+00   0.51411766E-13   0.12027820E-13   0.89991092E-16   0.10302817E-14   0.98960968E-14   0.18076081E-15   0.31627661E-10   0.19294064E-19   0.29102633E-11   0.11723762E-15   0.10017346E-13   0.10018174E-13   0.44547241E-14   0.34877935E+04   0.34290785E+04   0.23488375E-01   0.23652559E+05   0.41948659E+07   0.17791698E+00  -0.21129269E+03   0.22923154E+04
  0.42374680E+00   0.32619066E-10   0.26199488E-05   0.35576972E-02   0.10487968E-15   0.78844955E+00   0.27619901E-03   0.20771393E+00   0.51311852E-13   0.11996237E-13   0.96095993E-16   0.10700886E-14   0.98997694E-14   0.17115747E-15   0.29917684E-10   0.17883195E-19   0.27458452E-11   0.10801688E-15   0.10018476E-13   0.10019308E-13   0.44941591E-14   0.34888670E+04   0.34267248E+04   0.23474166E-01   0.23644571E+05   0.41948641E+07   0.17924363E+00  -0.21289568E+03   0.22969723E+04
  0.42389680E+00   0.30831887E-10   0.25674915E-05   0.34779926E-02   0.10599147E-15   0.78848596E+00   0.26656393E-03   0.20776691E+00   0.51209925E-13   0.11964844E-13   0.10264817E-15   0.11107177E-14   0.99033388E-14   0.16195005E-15   0.28287507E-10   0.16560506E-19   0.25888115E-11   0.99423433E-16   0.10019610E-13   0.10020447E-13   0.45336342E-14   0.34899571E+04   0.34242678E+04   0.23459765E-01   0.23636505E+05   0.41948624E+07   0.18057319E+00  -0.21450310E+03   0.23016193E+04
  0.42404680E+00   0.29128500E-10   0.25155396E-05   0.33991935E-02   0.10707556E-15   0.78852189E+00   0.25719230E-03   0.20781921E+00   0.51105964E-13   0.11933639E-13   0.10969924E-15   0.11521520E-14   0.99068070E-14   0.15313091E-15   0.26733923E-10   0.15321771E-19   0.24389759E-11   0.91423700E-16   0.10020748E-13   0.10021591E-13   0.45731512E-14   0.34910642E+04   0.34217057E+04   0.23445170E-01   0.23628360E+05   0.41948607E+07   0.18190569E+00  -0.21611500E+03   0.23062565E+04
  0.42419680E+00   0.27505619E-10   0.24640955E-05   0.33213038E-02   0.10813076E-15   0.78855732E+00   0.24807867E-03   0.20787083E+00   0.50999940E-13   0.11902620E-13   0.11731247E-15   0.11943736E-14   0.99101763E-14   0.14469190E-15   0.25253839E-10   0.14162824E-19   0.22961454E-11   0.83985086E-16   0.10021891E-13   0.10022741E-13   0.46127119E-14   0.34921888E+04   0.34190372E+04   0.23430377E-01   0.23620137E+05   0.41948588E+07   0.18324113E+00  -0.21773143E+03   0.23108838E+04
  0.42434680E+00   0.25960066E-10   0.24131612E-05   0.32443274E-02   0.10915599E-15   0.78859227E+00   0.23921768E-03   0.20792177E+00   0.50891807E-13   0.11871785E-13   0.12556607E-15   0.12373641E-14   0.99134489E-14   0.13662444E-15   0.23844275E-10   0.13079763E-19   0.21601222E-11   0.77076044E-16   0.10023039E-13   0.10023895E-13   0.46523183E-14   0.34933314E+04   0.34162625E+04   0.23415383E-01   0.23611834E+05   0.41948570E+07   0.18457955E+00  -0.21935245E+03   0.23155012E+04
  0.42449680E+00   0.24488765E-10   0.23627390E-05   0.31682678E-02   0.11015028E-15   0.78862673E+00   0.23060405E-03   0.20797203E+00   0.50781505E-13   0.11841132E-13   0.13455715E-15   0.12811043E-14   0.99166267E-14   0.12891954E-15   0.22502356E-10   0.12068599E-19   0.20307041E-11   0.70666111E-16   0.10024192E-13   0.10025056E-13   0.46919722E-14   0.34944922E+04   0.34133777E+04   0.23400185E-01   0.23603450E+05   0.41948553E+07   0.18592096E+00  -0.22097810E+03   0.23201086E+04
  0.42464680E+00   0.23088740E-10   0.23128309E-05   0.30931287E-02   0.11111278E-15   0.78866071E+00   0.22223260E-03   0.20802162E+00   0.50668952E-13   0.11810658E-13   0.14440652E-15   0.13255747E-14   0.99197119E-14   0.12156793E-15   0.21225311E-10   0.11125649E-19   0.19076861E-11   0.64725932E-16   0.10025350E-13   0.10026223E-13   0.47316756E-14   0.34956717E+04   0.34103810E+04   0.23384781E-01   0.23594986E+05   0.41948537E+07   0.18726538E+00  -0.22260844E+03   0.23247061E+04
  0.42479680E+00   0.21757113E-10   0.22634392E-05   0.30189140E-02   0.11204274E-15   0.78869420E+00   0.21409825E-03   0.20807052E+00   0.50554035E-13   0.11780363E-13   0.15526444E-15   0.13707553E-14   0.99227066E-14   0.11456002E-15   0.20010472E-10   0.10247312E-19   0.17908606E-11   0.59227279E-16   0.10026514E-13   0.10027396E-13   0.47714305E-14   0.34968704E+04   0.34072720E+04   0.23369168E-01   0.23586441E+05   0.41948516E+07   0.18861283E+00  -0.22424352E+03   0.23292935E+04
  0.42494680E+00   0.20491101E-10   0.22145659E-05   0.29456271E-02   0.11293953E-15   0.78872721E+00   0.20619598E-03   0.20811875E+00   0.50436611E-13   0.11750243E-13   0.16731728E-15   0.14166255E-14   0.99256127E-14   0.10788601E-15   0.18855263E-10   0.94298004E-20   0.16800188E-11   0.54143060E-16   0.10027684E-13   0.10028575E-13   0.48112387E-14   0.34980887E+04   0.34040491E+04   0.23353341E-01   0.23577813E+05   0.41948500E+07   0.18996335E+00  -0.22588340E+03   0.23338709E+04
  0.42509680E+00   0.19288013E-10   0.21662129E-05   0.28732713E-02   0.11380264E-15   0.78875974E+00   0.19852085E-03   0.20816631E+00   0.50316490E-13   0.11720298E-13   0.18079522E-15   0.14631646E-14   0.99284321E-14   0.10153593E-15   0.17757202E-10   0.86697544E-20   0.15749512E-11   0.49447329E-16   0.10028860E-13   0.10029761E-13   0.48511025E-14   0.34993269E+04   0.34007088E+04   0.23337300E-01   0.23569103E+05   0.41948484E+07   0.19131694E+00  -0.22752813E+03   0.23384383E+04
  0.42524680E+00   0.18145247E-10   0.21183821E-05   0.28018503E-02   0.11463169E-15   0.78879178E+00   0.19106804E-03   0.20821318E+00   0.50193435E-13   0.11690526E-13   0.19598074E-15   0.15103517E-14   0.99311669E-14   0.95499687E-16   0.16713898E-10   0.79639181E-20   0.14754485E-11   0.45115281E-16   0.10030043E-13   0.10030955E-13   0.48910238E-14   0.35005854E+04   0.33972508E+04   0.23321039E-01   0.23560309E+05   0.41948463E+07   0.19267363E+00  -0.22917777E+03   0.23429955E+04
  0.42539680E+00   0.17060290E-10   0.20710754E-05   0.27313673E-02   0.11542639E-15   0.78882335E+00   0.18383278E-03   0.20825938E+00   0.50067147E-13   0.11660926E-13   0.21321808E-15   0.15581657E-14   0.99338189E-14   0.89767079E-16   0.15723046E-10   0.73092266E-20   0.13813021E-11   0.41123247E-16   0.10031232E-13   0.10032155E-13   0.49310048E-14   0.35018648E+04   0.33936741E+04   0.23304557E-01   0.23551431E+05   0.41948447E+07   0.19403345E+00  -0.23083238E+03   0.23475426E+04
  0.42554680E+00   0.16030713E-10   0.20242944E-05   0.26618254E-02   0.11618658E-15   0.78885443E+00   0.17681037E-03   0.20830491E+00   0.49937255E-13   0.11631497E-13   0.23292313E-15   0.16065852E-14   0.99363900E-14   0.84327866E-16   0.14782423E-10   0.67024162E-20   0.12923050E-11   0.37448682E-16   0.10032428E-13   0.10033364E-13   0.49710475E-14   0.35031654E+04   0.33899748E+04   0.23287851E-01   0.23542468E+05   0.41948431E+07   0.19539641E+00  -0.23249202E+03   0.23520795E+04
  0.42569680E+00   0.15054170E-10   0.19780410E-05   0.25932277E-02   0.11691222E-15   0.78888504E+00   0.16999622E-03   0.20834975E+00   0.49803311E-13   0.11602237E-13   0.25559384E-15   0.16555891E-14   0.99388820E-14   0.79171804E-16   0.13889890E-10   0.61405997E-20   0.12082521E-11   0.34070155E-16   0.10033632E-13   0.10034580E-13   0.50111541E-14   0.35044875E+04   0.33861530E+04   0.23270918E-01   0.23533420E+05   0.41948410E+07   0.19676255E+00  -0.23415675E+03   0.23566062E+04
  0.42584680E+00   0.14128397E-10   0.19323168E-05   0.25255771E-02   0.11760337E-15   0.78891518E+00   0.16338578E-03   0.20839393E+00   0.49664771E-13   0.11573146E-13   0.28182047E-15   0.17051561E-14   0.99412968E-14   0.74288675E-16   0.13043384E-10   0.56211709E-20   0.11289410E-11   0.30967324E-16   0.10034843E-13   0.10035804E-13   0.50513268E-14   0.35058317E+04   0.33822066E+04   0.23253755E-01   0.23524286E+05   0.41948394E+07   0.19813187E+00  -0.23582662E+03   0.23611226E+04
  0.42599680E+00   0.13251205E-10   0.18871236E-05   0.24588765E-02   0.11826024E-15   0.78894483E+00   0.15697461E-03   0.20843743E+00   0.49520992E-13   0.11544225E-13   0.31229542E-15   0.17552651E-14   0.99436361E-14   0.69668310E-16   0.12240916E-10   0.51411921E-20   0.10541720E-11   0.28120910E-16   0.10036063E-13   0.10037037E-13   0.50915680E-14   0.35071983E+04   0.33781323E+04   0.23236359E-01   0.23515065E+05   0.41948374E+07   0.19950442E+00  -0.23750170E+03   0.23656288E+04
  0.42614680E+00   0.12420483E-10   0.18424629E-05   0.23931286E-02   0.11888311E-15   0.78897401E+00   0.15075832E-03   0.20848026E+00   0.49371218E-13   0.11515473E-13   0.34782209E-15   0.18058951E-14   0.99459017E-14   0.65300630E-16   0.11480571E-10   0.46982192E-20   0.98374896E-12   0.25512679E-16   0.10037291E-13   0.10038279E-13   0.51318798E-14   0.35085878E+04   0.33739319E+04   0.23218726E-01   0.23505756E+05   0.41948358E+07   0.20088022E+00  -0.23918205E+03   0.23701246E+04
  0.42629680E+00   0.11634192E-10   0.17983362E-05   0.23283357E-02   0.11947238E-15   0.78900272E+00   0.14473260E-03   0.20852241E+00   0.49214575E-13   0.11486892E-13   0.38932219E-15   0.18570254E-14   0.99480953E-14   0.61175660E-16   0.10760503E-10   0.42897494E-20   0.91747961E-12   0.23125409E-16   0.10038527E-13   0.10039531E-13   0.51722646E-14   0.35100006E+04   0.33695996E+04   0.23200855E-01   0.23496360E+05   0.41948343E+07   0.20225928E+00  -0.24086774E+03   0.23746101E+04
  0.42644680E+00   0.10890367E-10   0.17547454E-05   0.22645003E-02   0.12002858E-15   0.78903096E+00   0.13889319E-03   0.20856389E+00   0.49050062E-13   0.11458483E-13   0.43784093E-15   0.19086356E-14   0.99502186E-14   0.57283559E-16   0.10078935E-10   0.39137574E-20   0.85517565E-12   0.20942859E-16   0.10039773E-13   0.10040791E-13   0.52127247E-14   0.35114370E+04   0.33651363E+04   0.23182742E-01   0.23486873E+05   0.41948323E+07   0.20364164E+00  -0.24255883E+03   0.23790852E+04
  0.42659680E+00   0.10187112E-10   0.17116915E-05   0.22016245E-02   0.12055228E-15   0.78905873E+00   0.13323593E-03   0.20860470E+00   0.48876552E-13   0.11430248E-13   0.49454943E-15   0.19607055E-14   0.99522733E-14   0.53614629E-16   0.94341541E-11   0.35676981E-20   0.79665320E-12   0.18949739E-16   0.10041028E-13   0.10042062E-13   0.52532625E-14   0.35128977E+04   0.33605389E+04   0.23164385E-01   0.23477298E+05   0.41948309E+07   0.20502732E+00  -0.24425539E+03   0.23835498E+04
  0.42674680E+00   0.95225959E-11   0.16691762E-05   0.21397104E-02   0.12104422E-15   0.78908602E+00   0.12775671E-03   0.20864484E+00   0.48692786E-13   0.11402190E-13   0.56074399E-15   0.20132153E-14   0.99542610E-14   0.50159355E-16   0.88245100E-11   0.32497386E-20   0.74173300E-12   0.17131679E-16   0.10042293E-13   0.10043343E-13   0.52938804E-14   0.35143828E+04   0.33558058E+04   0.23145779E-01   0.23467631E+05   0.41948287E+07   0.20641636E+00  -0.24595748E+03   0.23880039E+04
  0.42689680E+00   0.88950576E-11   0.16272008E-05   0.20787598E-02   0.12150518E-15   0.78911285E+00   0.12245149E-03   0.20868431E+00   0.48497383E-13   0.11374312E-13   0.63784141E-15   0.20661458E-14   0.99561833E-14   0.46908409E-16   0.82484148E-11   0.29577175E-20   0.69024063E-12   0.15475188E-16   0.10043568E-13   0.10044635E-13   0.53345809E-14   0.35158930E+04   0.33509358E+04   0.23126923E-01   0.23457873E+05   0.41948274E+07   0.20780877E+00  -0.24766517E+03   0.23924475E+04
  0.42704680E+00   0.83027976E-11   0.15857667E-05   0.20187742E-02   0.12193606E-15   0.78913921E+00   0.11731630E-03   0.20872311E+00   0.48288842E-13   0.11346619E-13   0.72737025E-15   0.21194782E-14   0.99580418E-14   0.43852663E-16   0.77043389E-11   0.26899494E-20   0.64200665E-12   0.13967624E-16   0.10044854E-13   0.10045938E-13   0.53753664E-14   0.35174287E+04   0.33459258E+04   0.23107814E-01   0.23448023E+05   0.41948252E+07   0.20920459E+00  -0.24937854E+03   0.23968805E+04
  0.42719680E+00   0.77441791E-11   0.15448753E-05   0.19597552E-02   0.12233783E-15   0.78916511E+00   0.11234722E-03   0.20876124E+00   0.48065558E-13   0.11319117E-13   0.83095768E-15   0.21731941E-14   0.99598381E-14   0.40983206E-16   0.71908099E-11   0.24446464E-20   0.59686675E-12   0.12597159E-16   0.10046151E-13   0.10047252E-13   0.54162395E-14   0.35189902E+04   0.33407755E+04   0.23088447E-01   0.23438080E+05   0.41948239E+07   0.21060384E+00  -0.25109766E+03   0.24013029E+04
  0.42734680E+00   0.72176257E-11   0.15045278E-05   0.19017040E-02   0.12271154E-15   0.78919054E+00   0.10754041E-03   0.20879871E+00   0.47825836E-13   0.11291811E-13   0.95031186E-15   0.22272758E-14   0.99615737E-14   0.38291351E-16   0.67064104E-11   0.22200785E-20   0.55466182E-12   0.11352738E-16   0.10047459E-13   0.10048578E-13   0.54572027E-14   0.35205782E+04   0.33354811E+04   0.23068821E-01   0.23428043E+05   0.41948218E+07   0.21200656E+00  -0.25282260E+03   0.24057147E+04
  0.42749680E+00   0.67216196E-11   0.14647256E-05   0.18446217E-02   0.12305833E-15   0.78921551E+00   0.10289208E-03   0.20883551E+00   0.47567917E-13   0.11264710E-13   0.10871999E-14   0.22817061E-14   0.99632501E-14   0.35768641E-16   0.62497764E-11   0.20149142E-20   0.51523810E-12   0.10224049E-16   0.10048779E-13   0.10049916E-13   0.54982587E-14   0.35221929E+04   0.33300423E+04   0.23048932E-01   0.23417912E+05   0.41948206E+07   0.21341278E+00  -0.25455343E+03   0.24101157E+04
  0.42764680E+00   0.62547000E-11   0.14254697E-05   0.17885089E-02   0.12337938E-15   0.78924002E+00   0.98398508E-04   0.20887165E+00   0.47289998E-13   0.11237822E-13   0.12434217E-14   0.23364686E-14   0.99648689E-14   0.33406857E-16   0.58195955E-11   0.18274727E-20   0.47844712E-12   0.92014858E-17   0.10050110E-13   0.10051267E-13   0.55394100E-14   0.35238350E+04   0.33244561E+04   0.23028778E-01   0.23407684E+05   0.41948184E+07   0.21482252E+00  -0.25629024E+03   0.24145060E+04
  0.42779680E+00   0.58154612E-11   0.13867613E-05   0.17333664E-02   0.12367595E-15   0.78926407E+00   0.94056024E-04   0.20890713E+00   0.46990265E-13   0.11211156E-13   0.14207807E-14   0.23915474E-14   0.99664313E-14   0.31198036E-16   0.54146052E-11   0.16565087E-20   0.44414584E-12   0.82761097E-17   0.10051455E-13   0.10052630E-13   0.55806592E-14   0.35255048E+04   0.33187205E+04   0.23008354E-01   0.23397361E+05   0.41948168E+07   0.21623583E+00  -0.25803310E+03   0.24188855E+04
  0.42794680E+00   0.54025515E-11   0.13486017E-05   0.16791946E-02   0.12394937E-15   0.78928766E+00   0.89861024E-04   0.20894194E+00   0.46666928E-13   0.11184722E-13   0.16210507E-14   0.24469273E-14   0.99679390E-14   0.29134460E-16   0.50335915E-11   0.15006741E-20   0.41219654E-12   0.74396185E-17   0.10052812E-13   0.10054007E-13   0.56220091E-14   0.35272029E+04   0.33128344E+04   0.22987657E-01   0.23386940E+05   0.41948151E+07   0.21765273E+00  -0.25978209E+03   0.24232541E+04
  0.42809680E+00   0.50146710E-11   0.13109918E-05   0.16259934E-02   0.12420101E-15   0.78931079E+00   0.85809957E-04   0.20897610E+00   0.46318251E-13   0.11158533E-13   0.18459416E-14   0.25025940E-14   0.99693933E-14   0.27208666E-16   0.46753869E-11   0.13588754E-20   0.38246687E-12   0.66843115E-17   0.10054182E-13   0.10055398E-13   0.56634623E-14   0.35289298E+04   0.33067933E+04   0.22966685E-01   0.23376420E+05   0.41948130E+07   0.21907325E+00  -0.26153729E+03   0.24276118E+04
  0.42824680E+00   0.46505708E-11   0.12739328E-05   0.15737631E-02   0.12443230E-15   0.78933347E+00   0.81899333E-04   0.20900959E+00   0.45942594E-13   0.11132601E-13   0.20970631E-14   0.25585338E-14   0.99707955E-14   0.25413448E-16   0.43388694E-11   0.12298167E-20   0.35482980E-12   0.60030552E-17   0.10055566E-13   0.10056802E-13   0.57050216E-14   0.35306859E+04   0.33005990E+04   0.22945434E-01   0.23365802E+05   0.41948120E+07   0.22049744E+00  -0.26329880E+03   0.24319585E+04
  0.42839680E+00   0.43090506E-11   0.12374256E-05   0.15225030E-02   0.12464467E-15   0.78935570E+00   0.78125714E-04   0.20904244E+00   0.45538449E-13   0.11106939E-13   0.23758885E-14   0.26147338E-14   0.99721472E-14   0.23741851E-16   0.40229607E-11   0.11126173E-20   0.32916355E-12   0.53892540E-17   0.10056964E-13   0.10058221E-13   0.57466897E-14   0.35324719E+04   0.32942454E+04   0.22923901E-01   0.23355083E+05   0.41948098E+07   0.22192532E+00  -0.26506669E+03   0.24362942E+04
  0.42854680E+00   0.39889580E-11   0.12014713E-05   0.14722127E-02   0.12483960E-15   0.78937747E+00   0.74485720E-04   0.20907463E+00   0.45104476E-13   0.11081562E-13   0.26837188E-14   0.26711819E-14   0.99734495E-14   0.22187179E-16   0.37266249E-11   0.10061917E-20   0.30535153E-12   0.48368144E-17   0.10058376E-13   0.10059655E-13   0.57884693E-14   0.35342882E+04   0.32877317E+04   0.22902082E-01   0.23344263E+05   0.41948082E+07   0.22335694E+00  -0.26684106E+03   0.24406189E+04
  0.42869680E+00   0.36891870E-11   0.11660705E-05   0.14228913E-02   0.12501860E-15   0.78939880E+00   0.70976023E-04   0.20910617E+00   0.44639542E-13   0.11056484E-13   0.30216492E-14   0.27278667E-14   0.99747038E-14   0.20742993E-16   0.34488675E-11   0.90968614E-21   0.28328227E-12   0.43401190E-17   0.10059803E-13   0.10061104E-13   0.58303633E-14   0.35361354E+04   0.32810569E+04   0.22879974E-01   0.23333341E+05   0.41948069E+07   0.22479233E+00  -0.26862199E+03   0.24449324E+04
  0.42884680E+00   0.34086761E-11   0.11312244E-05   0.13745378E-02   0.12518320E-15   0.78941968E+00   0.67593348E-04   0.20913706E+00   0.44142750E-13   0.11031720E-13   0.33905373E-14   0.27847778E-14   0.99759114E-14   0.19403107E-16   0.31887334E-11   0.82233542E-21   0.26284931E-12   0.38939940E-17   0.10061244E-13   0.10062568E-13   0.58723742E-14   0.35380140E+04   0.32742161E+04   0.22857573E-01   0.23322316E+05   0.41948047E+07   0.22623153E+00  -0.27040959E+03   0.24492348E+04
  0.42899680E+00   0.31464074E-11   0.10969337E-05   0.13271508E-02   0.12533516E-15   0.78944012E+00   0.64334475E-04   0.20916730E+00   0.43613470E-13   0.11007288E-13   0.37909752E-14   0.28419055E-14   0.99770736E-14   0.18161585E-16   0.29453064E-11   0.74332066E-21   0.24395109E-12   0.34936821E-17   0.10062701E-13   0.10064048E-13   0.59145050E-14   0.35399246E+04   0.32672082E+04   0.22834876E-01   0.23311186E+05   0.41948030E+07   0.22767458E+00  -0.27220394E+03   0.24535260E+04
  0.42914680E+00   0.29014052E-11   0.10631993E-05   0.12807288E-02   0.12547676E-15   0.78946011E+00   0.61196232E-04   0.20919690E+00   0.43051366E-13   0.10983201E-13   0.42232660E-14   0.28992409E-14   0.99781916E-14   0.17012739E-16   0.27177074E-11   0.67171792E-21   0.22649088E-12   0.31348164E-17   0.10064174E-13   0.10065544E-13   0.59567581E-14   0.35418678E+04   0.32600319E+04   0.22811878E-01   0.23299951E+05   0.41948020E+07   0.22912152E+00  -0.27400514E+03   0.24578059E+04
  0.42929680E+00   0.26727345E-11   0.10300216E-05   0.12352698E-02   0.12561146E-15   0.78947966E+00   0.58175502E-04   0.20922586E+00   0.42456412E-13   0.10959478E-13   0.46874048E-14   0.29567761E-14   0.99792667E-14   0.15951121E-16   0.25050936E-11   0.60723591E-21   0.21037660E-12   0.28133940E-17   0.10065662E-13   0.10067056E-13   0.59991364E-14   0.35438442E+04   0.32526824E+04   0.22788577E-01   0.23288610E+05   0.41947999E+07   0.23057240E+00  -0.27581330E+03   0.24620744E+04
  0.42944680E+00   0.24595000E-11   0.99740153E-06   0.11907717E-02   0.12573577E-15   0.78949878E+00   0.55269214E-04   0.20925418E+00   0.41828907E-13   0.10936133E-13   0.51830658E-14   0.30145039E-14   0.99803000E-14   0.14971527E-16   0.23066573E-11   0.54918491E-21   0.19552076E-12   0.25257506E-17   0.10067165E-13   0.10068584E-13   0.60416424E-14   0.35458544E+04   0.32451574E+04   0.22764968E-01   0.23277161E+05   0.41947980E+07   0.23202725E+00  -0.27762853E+03   0.24663315E+04
  0.42959680E+00   0.22608447E-11   0.96533960E-06   0.11472322E-02   0.12585439E-15   0.78951746E+00   0.52474348E-04   0.20928187E+00   0.41169487E-13   0.10913182E-13   0.57095949E-14   0.30724179E-14   0.99812928E-14   0.14068988E-16   0.21216244E-11   0.49649815E-21   0.18184027E-12   0.22685372E-17   0.10068685E-13   0.10070129E-13   0.60842785E-14   0.35478990E+04   0.32374560E+04   0.22741048E-01   0.23265603E+05   0.41947965E+07   0.23348613E+00  -0.27945092E+03   0.24705772E+04
  0.42974680E+00   0.20759487E-11   0.93383636E-06   0.11046484E-02   0.12596909E-15   0.78953571E+00   0.49787934E-04   0.20930892E+00   0.40479118E-13   0.10890640E-13   0.62660085E-14   0.31305128E-14   0.99822461E-14   0.13238764E-16   0.19492541E-11   0.44925604E-21   0.16925636E-12   0.20386982E-17   0.10070220E-13   0.10071689E-13   0.61270473E-14   0.35499787E+04   0.32295745E+04   0.22716811E-01   0.23253936E+05   0.41947953E+07   0.23494907E+00  -0.28128058E+03   0.24748114E+04
  0.42989680E+00   0.19040281E-11   0.90289235E-06   0.10630174E-02   0.12608145E-15   0.78955353E+00   0.47207049E-04   0.20933535E+00   0.39759100E-13   0.10868523E-13   0.68509982E-14   0.31887840E-14   0.99831612E-14   0.12476340E-16   0.17888367E-11   0.40673360E-21   0.15769439E-12   0.18334500E-17   0.10071771E-13   0.10073266E-13   0.61699509E-14   0.35520942E+04   0.32215092E+04   0.22692255E-01   0.23242157E+05   0.41947935E+07   0.23641613E+00  -0.28311764E+03   0.24790340E+04
  0.43004680E+00   0.17443337E-11   0.87250790E-06   0.10223360E-02   0.12619322E-15   0.78957092E+00   0.44728815E-04   0.20936115E+00   0.39011047E-13   0.10846844E-13   0.74629419E-14   0.32472275E-14   0.99840392E-14   0.11777416E-16   0.16396940E-11   0.36837988E-21   0.14708376E-12   0.16502590E-17   0.10073337E-13   0.10074858E-13   0.62129912E-14   0.35542461E+04   0.32132574E+04   0.22667375E-01   0.23230266E+05   0.41947916E+07   0.23788736E+00  -0.28496221E+03   0.24832449E+04
